time_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp_c,label
3600,-0.0431,9.9240,1.4365,-2.2443,0.5496,0.0763,42.32,On Surface
3650,-0.0311,9.9240,1.3934,-2.2290,0.6718,-0.1069,42.27,On Surface
3700,0.0024,9.9168,1.4222,-2.2901,0.2901,-0.1679,42.46,On Surface
3750,-0.0287,9.9335,1.4054,-2.5496,0.3969,-0.0458,42.46,On Surface
3800,-0.0144,9.8737,1.4485,-2.5802,0.3206,-0.2595,42.46,On Surface
3850,0.0239,9.9096,1.4245,-2.6565,0.2595,0.0153,42.27,On Surface
3900,-0.0192,9.9455,1.4653,-2.4885,0.6107,-0.3206,42.41,On Surface
3950,-0.0359,9.8952,1.4461,-2.3053,0.3359,0.0916,42.32,On Surface
4000,-0.0287,9.9311,1.4485,-2.4275,0.3817,-0.1832,42.32,On Surface
4050,-0.0335,9.9144,1.4533,-2.3053,0.4122,-0.1221,42.22,On Surface
4100,-0.0287,9.8904,1.4461,-2.5802,0.7481,-0.3969,42.22,On Surface
4150,-0.0215,9.9455,1.4245,-2.2137,0.3664,-0.4275,42.13,On Surface
4200,-0.0335,9.9311,1.4126,-2.2901,0.5496,-0.1985,42.22,On Surface
4250,0.0168,9.9216,1.4054,-2.2748,0.6565,-0.1832,42.27,On Surface
4300,-0.0383,9.9288,1.4581,-2.1832,0.5496,-0.1527,42.32,On Surface
4350,-0.0311,9.9455,1.4413,-2.3511,0.3053,0.0305,42.22,On Surface
4400,-0.0239,9.9192,1.5083,-2.4580,0.5802,-0.1069,42.46,On Surface
4450,0.0024,9.9024,1.4748,-2.2443,0.4885,-0.3053,42.46,On Surface
4500,-0.0383,9.9048,1.3934,-2.4122,0.4427,-0.3969,42.22,On Surface
4550,-0.0311,9.9335,1.4461,-2.3511,0.7328,-0.0153,42.60,On Surface
4600,-0.0287,9.8809,1.4629,-2.1679,0.5038,-0.3969,42.32,On Surface
4650,-0.0192,9.9024,1.4605,-2.6107,0.7023,-0.0611,42.41,On Surface
4700,-0.0383,9.9647,1.4533,-2.2443,0.6565,-0.1832,42.08,On Surface
4750,-0.0024,9.9144,1.4581,-2.3817,0.5191,0.0916,42.13,On Surface
4800,-0.0359,9.9072,1.4437,-2.5344,0.5038,-0.1985,42.27,On Surface
4850,-0.0239,9.9240,1.4988,-2.5191,0.2290,-0.1374,42.41,On Surface
4900,-0.0742,9.9359,1.4629,-2.2443,0.2443,0.0000,42.41,On Surface
4950,-0.0215,9.9431,1.4269,-2.4122,0.4580,-0.1985,42.27,On Surface
5000,-0.0096,9.9359,1.4557,-2.2443,0.5802,-0.1832,42.41,On Surface
5050,-0.0048,9.9120,1.4341,-2.3359,0.3664,-0.2443,42.22,On Surface
5100,-0.0431,9.9192,1.4653,-2.3511,0.5344,-0.0305,42.27,On Surface
5150,-0.0622,9.9647,1.4198,-2.3359,0.7176,-0.0763,42.46,On Surface
5200,-0.0215,9.9311,1.4557,-2.5038,0.3511,-0.0611,42.51,On Surface
5250,-0.0168,9.9479,1.4437,-2.4885,0.3359,0.0153,42.08,On Surface
5300,-0.0359,9.9264,1.4557,-2.2290,0.5344,-0.1527,41.94,On Surface
5350,-0.0192,9.9599,1.4796,-2.4427,0.2748,-0.1221,42.41,On Surface
5400,-0.0335,9.9024,1.4437,-2.2901,0.3511,-0.0458,42.41,On Surface
5450,-0.0072,9.9527,1.4700,-2.3664,0.5191,-0.2290,42.08,On Surface
5500,-0.0048,9.9264,1.4581,-2.3206,0.4733,0.0611,42.22,On Surface
5550,-0.0096,9.8976,1.4437,-2.4427,0.3206,-0.1374,42.22,On Surface
5600,-0.0503,9.9407,1.4988,-2.3969,0.3969,0.0763,42.32,On Surface
5650,-0.0311,9.9551,1.4868,-2.2290,0.6260,-0.2137,42.22,On Surface
5700,-0.0311,9.9096,1.4533,-2.3206,0.6412,-0.2290,42.32,On Surface
5750,-0.0383,9.9240,1.4533,-2.3206,0.4122,0.3664,42.32,On Surface
5800,0.0048,9.8833,1.4293,-2.2137,0.5496,0.0000,42.32,On Surface
5850,-0.0168,9.9240,1.4772,-2.2443,0.7634,-0.0458,42.22,On Surface
5900,-0.0479,9.9647,1.5012,-2.3817,0.7481,0.1069,42.22,On Surface
5950,-0.0215,9.9311,1.4389,-2.2443,0.6412,-0.1527,42.41,On Surface
6000,0.0144,9.9288,1.4485,-2.5496,0.3817,-0.1069,42.27,On Surface
6050,-0.0192,9.9766,1.4724,-2.2290,0.4580,-0.1374,42.08,On Surface
6100,-0.0479,9.9455,1.4772,-2.3664,0.4122,-0.2443,42.22,On Surface
6150,-0.0024,9.9503,1.4557,-2.3817,0.4427,-0.1527,42.22,On Surface
6200,-0.0192,9.9240,1.4365,-2.3511,0.5496,-0.4122,42.32,On Surface
6250,-0.0335,9.9335,1.4772,-2.2595,0.1374,-0.0153,42.22,On Surface
6300,-0.0120,9.8857,1.5012,-2.0611,0.2595,-0.2290,42.41,On Surface
6350,-0.0622,9.9240,1.4174,-2.3817,0.3511,-0.2595,42.22,On Surface
6400,-0.0024,9.9192,1.5012,-2.3053,0.6107,-0.3359,42.32,On Surface
6450,-0.0192,9.9479,1.4341,-2.3969,0.4427,-0.0305,42.41,On Surface
6500,-0.0215,9.9335,1.4365,-2.3359,0.5038,-0.2595,42.27,On Surface
6550,0.0168,9.9623,1.4485,-2.3969,0.5954,-0.1374,42.13,On Surface
6600,-0.0215,9.9407,1.4557,-2.4580,0.4733,-0.0153,42.46,On Surface
6650,0.0024,9.9024,1.3791,-2.4733,0.2137,-0.0458,42.41,On Surface
6700,0.0072,9.9096,1.4557,-2.4122,0.3817,-0.0916,42.32,On Surface
6750,-0.0335,9.9240,1.4365,-2.3511,0.5954,-0.2290,42.32,On Surface
6800,-0.0192,9.9096,1.4078,-2.2290,0.3053,-0.2901,42.22,On Surface
6850,-0.0263,9.9288,1.4772,-2.5191,0.5649,-0.0458,42.32,On Surface
6900,0.0024,9.9407,1.4126,-2.8855,0.3359,0.0153,42.32,On Surface
6950,-0.0263,9.9359,1.4676,-2.4733,0.5038,-0.1374,42.22,On Surface
7000,-0.0048,9.9623,1.4437,-2.2748,0.7786,0.0611,42.41,On Surface
7050,-0.0096,9.8952,1.4629,-2.7939,0.6260,0.0153,42.41,On Surface
7100,-0.0575,9.9168,1.4509,-2.4427,0.5954,-0.1374,41.99,On Surface
7150,-0.0287,9.9144,1.4533,-2.4733,0.6260,-0.2290,42.41,On Surface
7200,-0.0024,9.9335,1.4365,-2.5038,0.2443,0.0000,42.08,On Surface
7250,-0.0120,9.9096,1.4700,-2.6565,0.6260,-0.0305,42.41,On Surface
7300,-0.0790,9.9335,1.4485,-2.4580,0.4733,-0.1832,42.32,On Surface
7350,-0.0072,9.9048,1.4365,-2.4733,0.5038,0.0153,42.46,On Surface
7400,-0.0168,9.9192,1.3815,-2.6412,0.3053,-0.0305,42.27,On Surface
