time_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp_c,label
178800,-0.4621,9.2895,3.3375,-14.8244,0.2137,-27.5267,40.77,On Head
178850,-1.8076,9.2656,3.4812,-10.0153,1.0534,-30.6718,40.86,On Head
178900,-2.1284,9.0621,3.1268,8.8855,-0.3817,-19.6794,40.77,On Head
178950,-1.3264,9.6031,2.4900,10.5191,0.0916,-8.2595,40.86,On Head
179000,-1.0199,9.4523,2.4205,10.2137,3.0076,-7.5573,40.91,On Head
179050,-1.2689,9.2847,2.3104,7.7710,-0.6107,-10.3511,40.91,On Head
179100,-1.5371,9.2967,1.9704,5.4656,-2.4122,-16.1527,41.19,On Head
179150,-1.8483,10.1849,1.9944,-3.2977,0.8397,-9.9695,40.72,On Head
179200,-2.0446,9.2464,2.9664,-7.1603,5.4962,2.5038,40.72,On Head
179250,-2.4110,8.7771,2.9018,22.9618,3.6489,7.0840,40.72,On Head
179300,-2.1859,10.1370,1.8483,28.9313,-2.9771,16.3511,40.91,On Head
179350,-1.0343,10.8960,0.8068,23.3435,-6.0305,11.8168,40.77,On Head
179400,-1.9656,11.7029,-0.2274,11.4351,1.9542,1.6947,40.86,On Head
179450,-2.3176,11.7220,-0.6273,4.3664,2.1221,13.0992,40.77,On Head
179500,-1.7597,9.9335,-1.1732,-6.9466,4.8702,17.7099,40.91,On Head
179550,-1.1827,7.7285,-0.6895,-12.9924,10.3969,21.8321,40.86,On Head
179600,-0.8380,7.8913,-0.2586,-13.6794,13.4046,4.1832,40.72,On Head
179650,-1.2809,8.9040,-0.1269,-7.5267,15.8626,-13.9542,40.77,On Head
179700,-1.7861,9.9359,-0.0479,-0.2901,18.6870,-24.2595,40.95,On Head
179750,-2.8946,10.4291,-0.2059,3.8168,11.6794,-31.2977,40.95,On Head
179800,-2.9975,10.1323,-0.3352,-4.9466,1.9389,-17.6794,41.05,On Head
179850,-2.1572,9.3158,-0.0503,-7.2519,0.7481,-2.8397,40.77,On Head
179900,-1.4820,8.9376,-0.0431,-6.7176,-2.9008,-2.6870,40.72,On Head
179950,-1.5275,9.4858,-0.1197,-5.4962,-1.7405,-11.9389,40.72,On Head
180000,-1.9058,9.8761,-0.0527,-5.0382,-4.9618,-11.4809,40.67,On Head
180050,-1.9632,10.1993,-0.2921,-5.5115,-8.8855,-10.4122,40.72,On Head
180100,-2.0255,10.1370,-0.3376,-11.8626,-10.1069,-2.8855,40.91,On Head
180150,-1.5514,9.8857,-0.1484,-15.9847,-9.2519,3.1450,40.67,On Head
180200,-1.6616,9.9623,0.1269,-18.9160,-4.6260,4.5954,40.67,On Head
180250,-2.0039,9.5577,0.3711,-15.5267,-5.0992,8.8550,40.77,On Head
180300,-1.8124,11.6215,0.8715,-8.3511,-5.9695,19.1145,40.72,On Head
180350,-1.8627,11.5161,0.9553,-8.0305,-2.6412,6.4885,40.72,On Head
180400,-2.4493,10.5560,1.5443,-17.6947,-2.8702,6.1221,40.58,On Head
180450,-2.0016,9.3637,1.9537,-29.2366,1.4656,7.3435,40.67,On Head
180500,-2.1859,7.8147,2.7821,-22.8855,5.0840,9.6489,40.58,On Head
180550,-1.8148,8.4707,2.7318,0.1985,6.7023,5.4656,40.77,On Head
180600,-2.2098,9.2871,2.7557,-11.0992,8.8550,-7.2824,40.72,On Head
180650,-2.3176,9.5648,2.9425,-16.1527,11.5267,-8.2290,40.72,On Head
180700,-2.2003,8.9184,3.3136,-14.7481,12.8397,-1.0382,40.91,On Head
180750,-1.4126,8.4898,3.4477,8.0611,3.8015,-0.3969,40.44,On Head
180800,-0.4453,8.7915,2.4732,2.3817,3.2366,-22.9924,40.77,On Head
180850,-0.5986,9.4212,2.0303,2.0916,22.9160,-29.4962,40.77,On Head
180900,-1.9034,9.5122,2.3774,-4.8855,40.5191,-32.2443,40.58,On Head
180950,-3.0789,9.5481,2.9113,-19.8168,39.5573,-28.0763,40.67,On Head
181000,-3.9983,9.1722,3.6751,-8.6260,31.5878,-6.0916,40.86,On Head
181050,-3.0789,9.2656,3.2154,8.1527,29.8626,16.4580,40.77,On Head
181100,-2.8898,9.7133,2.9975,10.8397,30.7176,30.3969,40.58,On Head
181150,-2.5259,9.2057,2.9951,13.1603,21.2977,38.0611,40.67,On Head
181200,-2.1117,9.1147,2.5307,14.2443,18.3053,36.1527,40.53,On Head
181250,-1.7023,11.8321,2.3822,25.9084,16.3817,48.5954,40.72,On Head
181300,-1.2354,11.4299,1.7454,31.7557,11.7099,25.1450,40.67,On Head
181350,-1.7885,11.0899,1.0175,18.6260,7.4504,18.9160,40.86,On Head
181400,-1.4988,10.1801,-0.5171,14.0305,5.5420,21.4962,40.77,On Head
181450,-1.2665,8.4372,-1.4844,-14.1374,7.7405,24.9466,40.91,On Head
181500,-1.3384,8.7293,-1.0702,-13.2977,24.6870,24.9313,40.72,On Head
181550,-1.8100,9.4691,0.3232,-3.4351,13.3588,27.6489,41.09,On Head
181600,-0.9960,10.6183,-0.2035,20.7023,10.8244,18.5802,40.58,On Head
181650,-1.4102,10.2687,-0.4717,8.2901,0.3359,7.5573,40.67,On Head
181700,-0.9816,9.7803,-0.3591,-4.9008,-18.3664,16.8092,40.77,On Head
181750,0.2562,9.4236,-0.1413,-14.5496,-19.4809,20.2595,40.91,On Head
181800,0.7326,9.3422,0.0383,-11.6183,-8.1832,29.7710,40.91,On Head
181850,1.0175,10.2256,0.2562,-9.9542,-6.5802,24.6260,40.67,On Head
181900,1.3144,9.7995,0.4262,-8.3817,-10.1374,13.1145,40.91,On Head
181950,0.7757,9.4355,0.3232,3.8015,-21.7863,1.5725,40.53,On Head
182000,1.2713,9.8354,-0.3639,1.4504,-37.1603,0.4122,40.53,On Head
182050,1.6017,9.8234,-0.3926,-7.4656,-39.2519,1.0382,40.39,On Head
182100,1.8771,10.0724,-0.6009,-8.4580,-47.7099,0.5802,40.67,On Head
182150,2.0135,10.2137,-1.0630,-14.4885,-43.6641,-9.1145,40.67,On Head
182200,1.2761,10.3669,-0.7518,-26.0153,-39.9389,-3.9695,40.86,On Head
182250,0.7829,10.1466,-0.3567,-26.6412,-36.0916,13.2824,40.72,On Head
182300,2.2218,10.4315,1.4413,-57.7252,-49.2061,32.9924,40.72,On Head
182350,2.2913,11.5305,2.0782,-58.0458,-21.2672,24.9771,40.44,On Head
182400,1.7238,9.2416,2.8994,-26.2595,4.7634,-3.0687,40.95,On Head
182450,0.7254,9.2416,2.5067,-11.8626,4.7176,3.6947,40.77,On Head
182500,1.4605,8.3845,2.9497,-23.6641,-5.5725,20.0000,40.58,On Head
182550,1.8411,8.1906,3.4907,-24.7328,-11.9237,0.0611,40.67,On Head
182600,0.8380,8.4252,4.7573,-26.6107,-23.2366,-24.9160,40.58,On Head
182650,0.5004,8.7747,5.0877,-20.7023,-33.0992,-42.0305,40.72,On Head
182700,-0.5195,9.0405,5.2170,-9.0534,-41.8473,-51.7863,40.67,On Head
182750,-1.0343,9.5600,4.6160,6.0305,-47.9389,-35.7710,40.72,On Head
182800,-0.5028,9.6151,3.7326,0.2290,-64.6412,-5.1908,40.77,On Head
182850,1.5730,8.7867,3.5003,-4.6260,-63.9237,-11.6947,40.67,On Head
182900,1.0487,9.1219,3.7804,-1.8321,-49.0382,-31.5725,40.86,On Head
182950,0.4166,9.0980,3.7110,-3.3893,-37.1298,-28.6107,40.39,On Head
183000,-0.4645,10.0126,2.7533,6.3206,-20.3664,-14.7176,40.72,On Head
183050,-1.4293,10.7117,3.7565,-78.7023,-77.0229,7.8931,40.67,On Head
183100,2.1691,7.4651,5.5043,-56.3511,-72.4122,-29.2366,40.67,On Head
183150,0.1293,7.8410,5.8203,26.5649,-17.9847,-1.6183,40.77,On Head
183200,1.0630,10.4986,4.3239,64.1374,-8.5802,34.0763,40.53,On Head
183250,2.6264,12.3684,1.5203,59.8321,12.8092,12.4733,40.91,On Head
183300,2.7174,10.7452,0.4070,29.6336,49.4351,-4.3206,40.58,On Head
183350,1.7549,11.0038,-0.9553,19.4198,81.7252,3.6336,40.86,On Head
183400,2.1332,7.8626,-0.6273,-5.4656,132.1069,27.1603,40.72,On Head
183450,2.4756,8.0709,-0.9505,27.5267,190.4275,26.4886,40.67,On Head
183500,-0.2251,9.8306,-0.4357,35.2977,219.1908,2.6412,40.72,On Head
183550,-1.9249,10.8122,0.3017,34.7481,186.7786,-6.2137,40.67,On Head
183600,-2.1859,10.8290,0.1963,33.5878,134.0916,-0.0916,40.72,On Head
183650,-0.7350,10.3741,-0.8092,16.2595,95.7710,-1.9542,40.86,On Head
183700,-0.3304,9.4762,-0.0718,-7.2061,68.4733,-12.0000,40.67,On Head
183750,0.0359,9.4403,0.6201,-14.4122,50.7939,-19.1908,40.91,On Head
183800,0.9242,9.2847,0.5986,-14.0458,56.3359,-20.7939,40.67,On Head
183850,0.7853,9.5193,0.6369,18.5038,89.5573,-8.1221,40.91,On Head
183900,-0.4334,10.3094,0.4717,20.7786,87.1450,-7.2519,40.44,On Head
183950,-0.7398,10.9918,0.1293,2.6260,61.0840,-12.1985,40.53,On Head
184000,-0.9816,10.4818,0.5866,-19.2824,29.2672,-16.9771,40.58,On Head
184050,-0.8523,10.1562,0.8021,-32.7328,8.7328,-14.2443,40.86,On Head
184100,-0.1317,9.9383,0.7638,-36.7023,0.6718,-8.4275,40.44,On Head
184150,0.1820,9.9024,1.0391,-36.9466,5.3130,1.2366,40.86,On Head
184200,0.5674,9.7444,2.0662,-51.5267,6.9771,-9.4046,40.67,On Head
184250,-1.6137,10.4962,1.9609,-41.2672,16.5496,-11.8168,40.86,On Head
184300,-1.7861,9.9479,0.9553,-20.2901,35.1756,-2.4580,40.72,On Head
184350,-2.3535,9.6343,0.7422,-16.6870,50.2901,9.5115,40.58,On Head
184400,-2.4349,9.3326,1.8316,-32.7176,48.4427,29.4656,40.67,On Head
184450,-1.8196,8.8322,2.4924,-21.5420,43.0534,21.5114,40.53,On Head
184500,-1.9848,9.4164,2.8060,-18.1069,45.4046,15.0076,40.72,On Head
184550,-1.6640,9.4212,2.7174,1.0076,51.9389,15.4046,40.72,On Head
184600,-1.3001,9.8450,2.3463,9.2061,55.0534,15.5573,40.95,On Head
184650,-0.8930,9.4643,2.6600,-0.0611,52.7023,24.8855,40.67,On Head
184700,-0.6488,8.7460,3.8092,-0.2748,52.0916,38.5802,40.72,On Head
184750,0.0192,7.7141,4.3886,23.4809,52.0000,41.6641,40.91,On Head
184800,0.4166,9.7588,0.4238,67.9695,51.1756,17.6641,40.77,On Head
184850,-0.3280,11.9638,-1.5921,23.2977,65.2977,21.5114,40.86,On Head
184900,-0.0239,10.6710,-0.6943,0.2748,80.9008,12.6565,40.58,On Head
184950,-0.5435,10.3860,-0.0934,-2.3206,88.3969,14.2137,40.67,On Head
185000,0.3926,11.2767,1.5227,-24.3664,92.0611,11.8321,40.72,On Head
185050,-1.9968,10.0030,2.9832,6.4427,67.9542,7.3282,40.72,On Head
185100,0.5363,9.0932,1.8986,14.6412,31.5267,21.5878,40.67,On Head
185150,2.4756,9.6055,-0.3232,9.3282,28.5496,15.2366,40.72,On Head
185200,2.5450,8.9352,-0.3950,-24.2901,46.1832,15.1450,40.67,On Head
185250,1.9489,9.5720,0.5435,-23.2672,44.7634,15.8015,40.58,On Head
185300,2.8108,10.3908,2.5474,-34.6412,33.7557,-6.6260,40.91,On Head
185350,1.2617,10.3741,2.0590,6.4275,31.4351,-38.1832,40.72,On Head
185400,0.5674,10.3286,-0.6823,9.2824,11.5573,-3.8321,40.58,On Head
185450,2.4229,9.8402,-1.9704,-20.5038,14.8855,-6.9313,40.72,On Head
185500,2.1668,9.1818,-0.4453,-48.5649,19.3893,-29.3588,40.77,On Head
185550,1.0511,9.9718,0.9457,-43.9084,34.9313,-22.9771,40.77,On Head
185600,0.7446,9.7252,1.6352,-43.8931,54.8092,-20.9008,40.77,On Head
185650,-0.5674,10.2185,2.0255,-36.9924,80.1832,-21.5267,40.77,On Head
185700,-3.1436,10.2472,3.8044,-35.5267,64.8855,-1.8321,40.86,On Head
185750,-2.1763,11.0875,3.6296,-45.0534,39.4656,9.2061,40.86,On Head
185800,-1.1420,9.9479,3.8116,-38.1374,38.5954,18.3206,40.77,On Head
185850,0.0527,9.2440,3.7134,-47.2824,44.3817,27.7252,40.72,On Head
185900,0.5890,8.2384,3.8930,-36.5191,60.6260,30.4733,40.72,On Head
185950,0.0311,8.1403,4.7764,-28.0305,73.4657,26.8702,40.72,On Head
186000,-1.4916,7.9128,5.7126,-12.8397,64.7176,12.3359,40.91,On Head
186050,-2.1883,8.9280,5.9520,-14.3664,29.2366,6.7328,40.72,On Head
186100,-1.3791,9.1411,5.5641,-17.2519,7.7099,6.2137,40.77,On Head
186150,-1.5969,9.6965,5.2768,-24.7786,-1.0076,11.4351,40.72,On Head
186200,-1.0774,8.7101,5.8227,-32.8550,-7.7405,19.2519,40.44,On Head
186250,-0.6919,8.5832,5.6958,-16.7939,-10.7939,9.2824,40.72,On Head
186300,0.0455,7.3861,5.5115,1.4351,-10.6565,0.6870,40.86,On Head
186350,-0.1532,7.7931,5.6072,17.8321,-12.7634,-9.4046,40.67,On Head
186400,-0.4214,8.4324,5.1380,32.1985,-13.7252,-16.7023,40.77,On Head
186450,-1.4006,9.7468,4.9991,27.8931,-25.2061,-16.9008,40.95,On Head
186500,-1.3288,9.5385,4.9680,20.8244,-39.3893,-12.7176,40.72,On Head
186550,-0.8667,9.2440,4.3622,12.9160,-50.9466,-12.7328,40.72,On Head
186600,-0.3280,9.6630,3.8595,9.3588,-51.4504,-22.2290,40.86,On Head
186650,-1.9561,9.8450,4.3934,-3.7252,-54.7786,-23.0534,40.95,On Head
186700,-1.1325,9.5984,4.3527,-4.5649,-69.8626,-3.3130,40.58,On Head
186750,-0.3184,9.3134,4.3096,-9.5420,-75.2214,5.5573,40.95,On Head
186800,0.2682,8.9830,4.9129,-11.4809,-82.9618,6.2595,40.67,On Head
186850,0.9050,9.0525,4.8004,-6.9313,-90.4733,-4.1679,40.72,On Head
186900,0.3855,7.8985,4.1922,15.4504,-105.1298,-22.0153,40.58,On Head
186950,-0.7494,11.4012,1.8986,7.0687,-158.4733,-21.9542,40.67,On Head
187000,2.4588,10.0485,2.9066,-88.1527,-169.9695,-48.5038,40.67,On Head
187050,2.3750,6.6415,5.3391,5.0687,-85.2366,-24.2901,40.91,On Head
187100,0.5004,7.8027,5.5426,6.5496,-105.2824,1.5725,40.72,On Head
187150,3.4907,9.6534,2.5546,38.2290,-84.0763,-7.9237,40.91,On Head
187200,3.2154,9.8426,2.3080,-1.1450,-64.3511,-9.8779,40.67,On Head
187250,2.4804,9.9599,2.8012,-2.0916,-32.9771,-11.3588,40.95,On Head
187300,2.9951,8.8825,3.5219,-11.9542,-19.7710,-7.8779,40.91,On Head
187350,2.3846,9.1147,4.0438,-8.2443,-8.3206,-2.7023,40.77,On Head
187400,2.0566,9.2656,4.1300,-9.8321,-13.8473,-8.0916,40.44,On Head
187450,2.5019,9.2368,3.9552,-7.2672,-19.1908,-16.7939,40.77,On Head
187500,2.1644,9.0046,4.2760,-18.5496,-24.8397,-21.0992,40.86,On Head
187550,1.5826,9.5720,4.0606,-23.7405,-34.7176,-20.3969,40.67,On Head
187600,2.0853,9.5146,3.5650,-27.5878,-33.1908,-19.4351,40.86,On Head
187650,2.5163,8.8370,4.5633,-34.9618,-27.9695,-17.6489,40.72,On Head
187700,1.5036,6.8522,5.9951,-22.1374,-37.6489,-26.5344,40.67,On Head
187750,4.0989,8.6311,3.8259,7.7557,-26.1069,-50.6565,40.95,On Head
187800,3.0646,8.4827,3.7373,-9.2519,-5.5878,-76.2901,40.72,On Head
187850,1.3838,8.1427,4.2641,2.1069,1.9237,-93.6183,40.67,On Head
187900,-0.1748,8.9088,4.5059,2.5344,6.7939,-106.6870,40.72,On Head
187950,-2.6504,8.4922,4.9823,20.2443,-3.0840,-101.1908,40.91,On Head
188000,-2.6624,9.6343,3.4764,18.7176,-7.3740,-66.3359,40.91,On Head
188050,-1.3791,10.9583,2.8778,-0.3053,-10.0916,-37.4504,40.86,On Head
188100,-3.3064,8.4515,4.2234,-5.2824,-7.7099,-43.4504,40.77,On Head
188150,-2.8347,9.0597,3.7996,-2.9008,-3.9237,-34.6565,40.77,On Head
188200,-2.9401,8.4443,4.3598,-6.7481,-3.2061,-31.5420,40.86,On Head
188250,-2.7078,8.0278,4.2569,-5.7557,-1.7405,-37.5878,40.67,On Head
188300,-3.5219,8.5641,4.6735,-3.1756,-0.0305,-37.8473,40.67,On Head
188350,-3.4596,8.6790,4.7333,-2.7634,1.9084,-33.3130,40.72,On Head
188400,-3.8451,8.8418,4.7070,-1.1756,3.7099,-29.4046,40.72,On Head
188450,-3.9217,8.4731,4.8219,-1.4504,4.0916,-24.2748,40.86,On Head
188500,-4.0582,8.2456,4.6591,2.5649,4.8397,-21.3130,40.58,On Head
188550,-3.8283,8.2145,4.3479,3.5115,5.9542,-15.1145,40.77,On Head
188600,-3.5674,8.1283,4.0055,0.3664,6.4580,-15.3588,40.72,On Head
188650,-3.3782,8.1810,3.7158,-0.4580,15.3893,-19.3588,40.77,On Head
188700,-3.7541,8.5234,3.7876,-6.7481,22.5191,-14.5038,40.91,On Head
188750,-4.1300,8.4108,3.9049,-5.0382,30.5344,-11.5267,40.77,On Head
188800,-4.2689,8.5114,3.8331,-10.9160,36.3511,-6.9313,40.67,On Head
188850,-4.4460,8.0182,3.8020,-11.8473,44.3206,-2.2901,40.72,On Head
188900,-4.9584,7.8410,3.9911,-6.4275,49.2214,8.7939,40.67,On Head
188950,-5.0230,8.0254,3.7134,-1.2519,48.7786,13.1298,40.72,On Head
189000,-5.1667,8.8825,3.3160,-2.1832,50.7481,3.5115,40.72,On Head
189050,-6.6128,7.7428,3.1508,-8.2290,48.8244,3.0687,40.72,On Head
189100,-6.6607,7.5657,2.0662,13.6947,34.7023,17.1603,40.86,On Head
189150,-5.1643,8.8442,0.7566,1.0076,34.5496,20.0611,40.77,On Head
189200,-5.6407,8.0900,0.8763,-17.1756,40.1985,11.1603,40.44,On Head
189250,-5.2074,7.8769,0.0551,-14.8244,42.4733,14.5038,40.67,On Head
189300,-6.9264,5.8586,1.1851,-12.9160,45.3740,11.8779,40.77,On Head
189350,-6.0286,8.7867,0.0096,-1.1145,37.1145,8.2290,40.58,On Head
189400,-6.2153,8.1858,0.5411,-27.3588,34.1527,-4.1221,40.86,On Head
189450,-6.1962,7.3095,0.8499,-25.5573,28.9618,5.4962,40.67,On Head
189500,-5.7413,6.8714,0.9577,-20.5802,29.5725,11.6336,40.67,On Head
189550,-6.0142,7.2161,1.1947,-8.0305,33.2214,7.3893,40.67,On Head
189600,-6.4141,8.8873,1.0606,-1.4504,26.7176,13.7557,40.67,On Head
189650,-6.1651,9.3470,0.8643,-6.2443,19.4809,13.8779,40.53,On Head
189700,-5.7317,8.4204,0.9984,-10.3053,11.4656,22.6718,40.86,On Head
189750,-4.2569,7.9057,0.8835,-9.2672,12.8855,31.1603,40.67,On Head
189800,-3.6009,7.7572,1.0582,-4.4427,19.4962,21.6489,40.58,On Head
189850,-4.2473,8.7556,1.1899,-3.2672,13.0840,6.5649,40.86,On Head
189900,-4.4724,8.8992,0.9649,-5.7405,4.9313,-0.8244,40.72,On Head
189950,-4.7453,8.7556,0.8739,-5.2824,5.2366,1.3282,40.77,On Head
190000,-4.3718,8.7412,0.7733,-4.6718,6.7023,9.6641,40.53,On Head
190050,-4.2018,8.6072,0.8643,-5.0992,9.0992,8.5802,40.77,On Head
190100,-4.2090,8.8346,0.9601,-7.8168,7.4809,1.9237,40.67,On Head
190150,-4.3670,8.7269,1.0989,-6.8702,5.1756,-1.0076,40.77,On Head
190200,-4.2808,8.6431,1.0367,-6.0458,2.9924,0.5344,40.77,On Head
190250,-4.3886,8.9878,1.1109,-3.4809,2.3817,1.6336,40.58,On Head
190300,-4.1204,8.8178,1.0870,-6.1221,0.7939,-1.2519,40.72,On Head
190350,-4.1348,8.8681,0.9218,-6.6870,1.7099,-5.6641,40.86,On Head
190400,-4.2569,8.7364,0.9984,-6.6565,4.5344,-0.8244,40.91,On Head
190450,-4.4077,8.7987,1.1971,-6.9008,5.5115,-1.9237,40.72,On Head
190500,-4.3574,8.8083,1.1708,-7.7557,4.0305,-3.3588,40.72,On Head
190550,-4.4915,8.7293,1.3001,-9.3282,3.2214,-1.6794,40.95,On Head
190600,-4.3263,8.7724,1.1109,-6.4122,4.4733,0.2443,40.67,On Head
190650,-4.3646,8.6886,1.1827,-6.8855,5.2214,-1.6183,40.72,On Head
190700,-4.5849,8.7436,1.1971,-5.6336,5.3893,-0.1679,40.67,On Head
190750,-4.4101,8.6095,1.1612,-5.8779,5.4656,0.6412,40.67,On Head
190800,-4.4365,8.6838,1.1756,-5.2519,3.2519,-0.3969,40.77,On Head
190850,-4.4436,8.6407,1.1325,-2.9313,1.7252,0.0458,40.67,On Head
190900,-4.4149,8.7963,1.0965,-4.4580,0.7786,-2.0763,41.05,On Head
190950,-4.5586,8.8250,1.0391,-6.3511,1.7710,-1.0992,40.72,On Head
191000,-4.5394,8.8825,1.1564,-7.3740,0.6412,1.0687,40.67,On Head
191050,-4.5777,8.6191,1.4269,-6.0916,0.6412,2.7023,40.67,On Head
191100,-4.4556,8.7843,1.3767,-3.8473,-0.5649,3.8015,40.53,On Head
191150,-4.3503,8.7412,1.3192,-2.7634,-0.7634,4.5802,40.67,On Head
191200,-4.2521,8.8131,1.2498,-1.4351,-1.0992,6.2290,40.91,On Head
191250,-4.7645,9.2368,1.1995,-0.9924,-1.8015,10.6412,40.72,On Head
191300,-5.4708,9.9814,1.2833,-5.1756,-2.9924,35.6489,40.58,On Head
191350,-5.5857,9.9455,1.5443,-4.2748,-11.4809,84.7481,40.95,On Head
191400,-3.5841,8.8825,1.8579,-3.0687,-20.4580,95.7863,40.86,On Head
191450,-2.8323,9.1099,1.7358,6.3664,-22.0611,92.0153,40.72,On Head
191500,-1.1947,9.0357,1.3671,10.2901,-29.4656,84.3206,40.67,On Head
191550,0.3065,8.7412,1.1157,7.0840,-28.6718,67.2672,40.67,On Head
191600,0.4884,9.6343,1.1181,14.3053,-23.5420,44.0916,40.72,On Head
191650,0.7135,9.6199,0.9266,6.6718,-22.2290,33.4198,40.77,On Head
191700,1.1085,9.7659,0.5626,0.7328,-20.0305,27.5267,40.77,On Head
191750,1.1732,9.8881,0.7518,-1.2519,-11.3282,15.2214,40.91,On Head
191800,1.2186,9.6702,1.0487,-0.6718,-10.9618,15.6031,40.53,On Head
191850,1.3791,9.6989,1.0343,4.6260,-5.0076,9.1603,40.67,On Head
191900,1.4078,9.9886,0.6536,4.8244,-3.6947,10.6718,40.86,On Head
191950,1.4629,9.7181,0.6536,1.7557,-1.8473,3.2519,40.95,On Head
192000,1.5443,9.8521,0.5195,-2.1374,-0.0611,-2.0611,40.77,On Head
192050,1.2139,9.9886,0.8092,-3.4198,-0.9771,-3.2061,40.67,On Head
192100,1.2210,9.5553,0.9050,-1.6641,1.2061,-8.2901,40.86,On Head
192150,0.9768,10.0078,0.7494,-2.3359,-0.2137,-10.4733,40.77,On Head
192200,0.7829,9.8833,0.8212,-1.7405,1.4809,-10.7786,40.95,On Head
192250,0.8787,9.9264,0.8906,-3.8779,0.6107,-11.7405,40.67,On Head
192300,0.7183,9.9766,0.8308,-4.3817,0.8092,-13.7405,40.72,On Head
192350,0.5746,9.9718,0.7829,-2.0916,4.1527,-16.5649,40.91,On Head
192400,0.3256,10.0772,0.7733,-5.7405,4.9008,-14.3664,40.72,On Head
192450,0.0335,10.0676,0.7901,-3.5420,8.1527,-14.4122,40.86,On Head
192500,0.1197,10.1347,0.9960,-5.2824,3.8015,-8.8855,40.67,On Head
192550,-0.0335,9.8928,0.9697,-0.4122,6.2443,-10.0611,40.95,On Head
192600,-0.1580,10.2999,0.7446,-2.8855,3.7405,-6.2901,40.77,On Head
192650,0.0599,10.0365,0.7614,-5.6489,3.8473,-4.5649,40.77,On Head
192700,0.0670,9.8665,0.9074,-7.6489,8.9466,-8.4275,40.77,On Head
192750,-0.2562,9.7396,1.1013,-5.3588,11.1908,-5.6031,40.91,On Head
192800,-0.2538,9.6965,1.1133,-3.5267,10.4733,-4.9313,40.67,On Head
192850,-0.2610,9.8928,1.0367,-4.4427,11.2061,-10.1069,40.58,On Head
192900,-0.3017,9.9000,0.9242,-2.5496,11.0687,-10.7176,40.77,On Head
192950,-0.0958,10.1011,0.7422,-3.0229,14.1527,-13.4198,40.72,On Head
193000,0.0503,10.4148,0.6153,-9.0229,19.6183,-12.7328,40.95,On Head
193050,-0.0814,10.1562,0.9553,-13.0229,26.0305,-12.5344,40.67,On Head
193100,-0.1987,9.3158,1.4174,-11.4809,29.8168,-15.3435,40.67,On Head
193150,-0.6871,9.0668,1.4916,-8.5191,31.3435,-17.2824,40.95,On Head
193200,-0.8428,9.2320,1.3599,-0.8702,29.1908,-21.5725,40.67,On Head
193250,-1.3240,9.3087,1.1540,-1.0382,28.7176,-28.3053,40.72,On Head
193300,-2.3894,9.8426,0.6871,5.5420,25.4046,-30.9618,40.95,On Head
193350,-3.3016,10.6734,0.2035,-1.9542,22.7939,-25.4962,40.72,On Head
193400,-3.3974,10.0820,0.4238,-0.9008,20.3817,-8.1679,40.67,On Head
193450,-3.2537,9.7707,0.2897,-0.6870,17.6794,-0.2901,40.72,On Head
193500,-2.6073,9.7276,0.2274,-7.8931,11.1756,3.2824,40.91,On Head
193550,-2.3727,9.6151,0.1915,-6.5802,9.0687,-0.8855,40.91,On Head
193600,-2.3152,9.6822,0.1604,-10.4885,8.6260,0.7786,40.77,On Head
193650,-2.4397,9.8019,0.1341,-11.2366,11.6183,0.9618,40.91,On Head
193700,-2.3894,9.7827,0.1628,-15.1603,13.0840,0.7634,40.72,On Head
193750,-2.6983,9.4212,0.5459,-15.0076,15.5267,4.3206,40.67,On Head
193800,-2.6528,9.6486,0.6440,-12.4733,14.0611,7.6183,40.86,On Head
193850,-2.7366,9.6391,0.6800,-13.5725,13.0229,6.6412,40.86,On Head
193900,-2.3846,9.7851,0.6129,-13.0382,12.7481,5.9237,40.77,On Head
193950,-2.5809,9.8833,1.0008,-13.2519,16.0000,6.1221,40.86,On Head
194000,-2.7629,9.5960,1.5706,-9.5115,9.6641,13.6031,40.77,On Head
194050,-2.0614,9.3470,1.4293,-9.7710,-1.6794,16.4580,40.72,On Head
194100,-1.3599,9.8809,1.2091,-11.5725,-6.2901,14.0763,40.86,On Head
194150,-1.1444,9.7468,1.3001,-17.8931,-3.1298,4.6565,40.77,On Head
194200,-1.0846,9.2057,2.1979,-27.9847,2.4580,0.2443,40.53,On Head
194250,-1.9824,9.3182,3.2633,-12.5649,7.5115,1.3588,40.72,On Head
194300,-2.2482,9.6941,3.0813,4.5496,-10.8092,17.6183,40.67,On Head
194350,-1.1468,9.7636,2.3224,0.1527,-25.5267,21.2366,40.72,On Head
194400,-0.2107,9.6438,1.7454,0.0305,-27.1145,18.3969,40.91,On Head
194450,0.2107,9.8569,1.6975,-1.2061,-21.8473,10.7176,40.72,On Head
194500,-0.1484,10.1466,1.9896,-4.2595,-21.3435,6.4733,40.72,On Head
194550,-0.1125,9.9718,1.9369,-8.0458,-24.0305,1.8321,40.91,On Head
194600,-0.2849,9.5529,2.0135,-11.2366,-21.2061,-1.4962,40.86,On Head
194650,-0.0838,9.3996,1.7573,-4.1832,-13.0534,3.2061,40.77,On Head
194700,0.0120,10.0437,1.4245,-6.1832,-5.8015,-1.2366,40.72,On Head
194750,0.4142,9.9766,1.4317,-19.5878,3.9542,-10.7786,40.67,On Head
194800,0.3974,9.4403,1.4030,-21.4351,23.4351,-19.2672,40.72,On Head
