time_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp_c,label
50,-3.9097,-1.5490,-8.1618,15.3435,19.5267,-5.8321,40.77,On Belt
100,-4.8459,-2.0063,-7.9416,10.1527,7.4962,-31.6947,40.95,On Belt
150,-5.1619,-0.9002,-7.8123,-18.8397,-16.5038,-65.2672,40.77,On Belt
200,-5.0733,-0.5148,-7.8075,-63.7863,-39.3893,-85.1603,40.77,On Belt
250,-4.1204,-0.2969,-7.9751,-84.5954,-36.9313,-84.1374,40.95,On Belt
300,-5.8945,-1.4389,-6.6535,-84.5802,-32.4733,-68.7176,41.09,On Belt
350,-6.0525,-1.3479,-6.3805,-63.0229,-38.3817,-42.7176,40.95,On Belt
400,-6.4404,-2.2936,-6.5529,-27.3130,-39.5115,-19.3893,41.05,On Belt
450,-6.7445,-2.5570,-6.6176,-3.4504,-42.5954,-3.8473,40.67,On Belt
500,-6.2991,-0.5866,-5.9951,13.9847,-51.8779,-4.4122,40.58,On Belt
550,-6.4356,-0.4070,-6.9145,13.0534,-57.3130,-6.7176,41.05,On Belt
600,-6.9599,-0.4693,-7.8650,-8.7176,-54.6412,-24.0763,40.95,On Belt
650,-6.6104,0.8691,-8.9088,-33.9237,-41.4809,-25.2824,40.67,On Belt
700,-7.0653,0.2849,-5.5569,-70.7328,-31.8473,-36.8092,40.77,On Belt
750,-6.3303,-1.0894,-5.0925,-90.5191,-35.4046,-58.7939,40.72,On Belt
800,-6.5529,-1.1540,-5.1595,-94.3359,-21.6336,-58.4275,40.72,On Belt
850,-7.0485,-2.1955,-4.9632,-90.7023,-15.5115,-66.3511,40.72,On Belt
900,-7.4939,-1.6161,-4.6112,-87.0076,-16.7328,-67.7557,40.91,On Belt
950,-8.0038,-1.3838,-4.2258,-83.9237,-20.6107,-64.7939,40.72,On Belt
1000,-8.2791,-1.6592,-4.6567,-85.9542,-23.0382,-54.0458,40.77,On Belt
1050,-7.8458,-2.6719,-5.0829,-59.5267,-10.1832,-28.5802,40.67,On Belt
1100,-7.9200,-3.4548,-3.8068,-36.4427,1.3740,-19.8015,40.77,On Belt
1150,-7.3813,-3.4333,-3.6799,4.7481,-6.9771,-13.8321,40.95,On Belt
1200,-7.0461,-3.0335,-4.4341,31.8168,2.5038,-9.3282,40.77,On Belt
1250,-7.5681,-2.8874,-5.3654,45.8779,8.4427,6.8092,40.91,On Belt
1300,-8.1882,-2.7318,-5.7796,50.7634,18.4580,21.4046,40.72,On Belt
1350,-8.3151,-2.0901,-4.9105,53.1450,17.5267,29.3740,40.72,On Belt
1400,-7.6351,-2.1835,-4.7597,53.8779,13.2214,29.5573,40.67,On Belt
1450,-7.5968,-1.3144,-4.5131,55.0382,7.5878,29.1145,40.86,On Belt
1500,-7.6614,-1.5921,-5.1332,44.4885,6.2595,32.2137,40.77,On Belt
1550,-7.5082,-1.9249,-5.7748,35.6641,9.9695,31.5420,40.95,On Belt
1600,-7.9966,-1.9944,-5.8826,30.0916,13.9237,40.9313,40.91,On Belt
1650,-7.0749,-1.9896,-5.2672,19.3282,12.9771,39.3435,40.77,On Belt
1700,-7.2329,-2.5259,-5.2337,10.1221,11.8168,36.7176,40.77,On Belt
1750,-7.0988,-2.3894,-4.8937,6.5649,8.4275,38.0153,40.86,On Belt
1800,-7.5824,-3.0143,-5.7676,21.6794,17.4656,47.4046,40.72,On Belt
1850,-8.2217,-2.0566,-4.8554,49.5725,14.3053,70.4733,40.72,On Belt
1900,-7.0485,-0.5363,-4.4197,59.7405,24.9924,90.9618,40.77,On Belt
1950,-6.8857,-1.0080,-4.7860,73.4504,37.5878,99.2824,40.67,On Belt
2000,-7.3358,-1.3934,-5.3726,91.3740,41.7557,100.2290,40.72,On Belt
2050,-7.4531,-0.5602,-5.4420,102.3053,40.3206,105.4504,40.91,On Belt
2100,-7.2712,0.0886,-6.1651,103.6183,47.0840,112.6565,40.86,On Belt
2150,-6.7924,0.2969,-6.0980,107.8779,51.8626,125.8168,40.67,On Belt
2200,-6.1124,0.1939,-6.1316,114.3664,54.2443,129.4657,41.05,On Belt
2250,-5.7269,-0.2131,-6.2968,116.7939,50.8855,130.5496,40.72,On Belt
2300,-5.9209,0.4741,-7.2640,129.4504,47.2519,127.7405,41.09,On Belt
2350,-6.9671,0.8835,-9.0142,103.5878,52.1832,101.1756,40.72,On Belt
2400,-6.8402,-0.8954,-8.5162,68.6870,24.8702,83.9389,40.67,On Belt
2450,-4.8530,0.3424,-7.3574,30.4427,8.7786,51.3740,40.86,On Belt
2500,-4.2473,-0.4310,-5.8873,2.9618,-7.4351,23.4962,40.72,On Belt
2550,-4.5131,-1.6807,-6.6176,9.1298,-25.1603,22.6718,40.86,On Belt
2600,-5.0350,-0.9768,-9.7037,51.0229,-1.9237,63.2366,40.53,On Belt
2650,-6.6559,-0.4118,-7.5202,71.7099,3.4351,83.1756,40.86,On Belt
2700,-5.8179,-0.2801,-7.4579,44.9160,-19.8931,61.9389,40.72,On Belt
2750,-4.7621,-0.0431,-7.1946,8.0000,-40.4580,39.8168,40.77,On Belt
2800,-4.4843,-0.3232,-7.9440,-1.9084,-36.5954,35.8626,40.67,On Belt
2850,-4.9081,-0.5794,-8.4851,20.0000,-7.9847,48.5191,40.91,On Belt
2900,-6.1962,-0.1125,-6.4907,27.5725,-5.3740,51.2519,40.72,On Belt
2950,-6.2728,0.1963,-6.9480,16.7786,-19.7252,33.2214,40.91,On Belt
3000,-6.2034,0.7757,-6.8570,-2.6107,-28.8092,15.4351,40.72,On Belt
3050,-6.1435,0.3304,-6.5122,-17.3893,-32.4733,1.6031,40.95,On Belt
3100,-6.2345,0.1939,-6.2513,-15.7405,-32.9008,-8.8092,40.86,On Belt
3150,-6.4045,0.0431,-5.9161,-9.2824,-31.7099,-12.4733,40.58,On Belt
3200,-5.3534,-0.1724,-6.4069,10.1679,-13.2672,-12.9924,40.77,On Belt
3250,-6.7564,-0.2179,-6.2848,24.5038,-1.3588,-15.0076,40.72,On Belt
3300,-8.5377,1.7119,-7.2449,21.1603,-11.8015,-11.4351,40.67,On Belt
3350,-8.4491,1.6640,-6.7014,-5.9084,-19.7405,-10.2748,40.86,On Belt
3400,-6.6487,-0.9601,-5.8347,-47.5725,-33.7252,-50.2595,40.91,On Belt
3450,-6.5194,-0.4118,-5.5689,-70.1985,-35.6183,-82.0611,40.67,On Belt
3500,-6.6559,0.0000,-5.8897,-76.7481,-12.9924,-66.8092,40.77,On Belt
3550,-6.9983,-2.0327,-5.3319,-68.3359,-9.8626,-71.6183,40.72,On Belt
3600,-7.0198,-1.5371,-5.1164,-60.2901,-10.8855,-72.7481,41.05,On Belt
3650,-7.0725,-1.3958,-4.9967,-66.9924,-5.1756,-75.6794,41.05,On Belt
3700,-7.5130,-1.3024,-4.9823,-83.4504,0.6565,-70.5954,40.53,On Belt
3750,-7.3550,-2.0518,-5.0542,-94.1679,8.7176,-73.3740,40.95,On Belt
3800,-7.5824,-1.8292,-4.8674,-98.6718,10.1221,-66.2901,40.72,On Belt
3850,-8.6239,-3.1436,-5.4971,-66.8244,2.9313,-35.7557,40.77,On Belt
3900,-7.4843,-3.7326,-4.6352,-26.9008,-0.3206,-8.0916,40.77,On Belt
3950,-6.2944,-4.2928,-5.9807,17.0840,7.4198,-4.3664,40.91,On Belt
4000,-7.0150,-3.0358,-5.9065,46.3359,23.7099,19.4198,40.67,On Belt
4050,-7.9871,-1.7909,-5.2074,69.4198,18.3817,47.0840,40.91,On Belt
4100,-6.6032,-2.1404,-5.3534,91.1756,9.5115,54.7176,40.72,On Belt
4150,-6.1938,-2.5881,-6.1387,114.0000,16.3359,49.3130,40.67,On Belt
4200,-7.6782,-2.1452,-6.7086,111.2824,12.0916,55.4046,40.95,On Belt
4250,-7.2808,-0.8475,-6.5673,98.9618,12.8397,51.9695,40.77,On Belt
4300,-7.0701,0.1197,-5.6838,50.0916,8.3969,36.1985,40.72,On Belt
4350,-6.5218,-1.7286,-6.0645,-8.7634,-9.7252,6.5649,40.91,On Belt
4400,-6.2010,-3.1627,-5.8826,-43.8626,-15.9847,-28.6260,40.86,On Belt
4450,-6.2153,-2.3104,-6.4907,-62.1221,0.7023,-51.5267,41.05,On Belt
4500,-7.4986,-1.3455,-5.6360,-74.9313,9.8321,-35.6489,40.67,On Belt
4550,-7.2018,-2.3128,-5.3175,-78.9313,11.8473,-39.9847,40.72,On Belt
4600,-7.3382,-2.8036,-5.3056,-76.5038,3.1145,-37.1603,40.77,On Belt
4650,-7.4915,-2.1907,-5.2744,-64.4580,-4.3817,-28.3817,40.91,On Belt
4700,-7.4005,-2.6240,-5.5881,-40.7023,-2.5344,-12.2595,40.95,On Belt
4750,-6.4715,-3.5123,-5.4109,-10.3969,1.7710,5.6489,40.86,On Belt
4800,-6.6463,-3.5195,-5.4109,25.2061,4.5954,13.7405,40.72,On Belt
4850,-6.8091,-2.2434,-5.6264,50.5038,4.4733,24.1221,40.72,On Belt
4900,-7.3334,-2.0470,-5.7485,65.6183,4.3359,35.5878,40.77,On Belt
4950,-6.8881,-2.0949,-5.9352,69.2061,0.3511,39.9237,40.67,On Belt
5000,-6.5218,-2.2913,-6.1603,71.1298,3.4504,41.8321,40.91,On Belt
5050,-6.7325,-1.9992,-6.1172,68.0458,3.4504,37.4962,40.72,On Belt
5100,-6.6894,-1.4581,-6.1651,47.6183,3.3893,28.2901,40.77,On Belt
5150,-6.7612,-1.2546,-6.0980,16.4580,0.2901,10.6565,40.77,On Belt
5200,-6.7181,-1.7957,-5.9735,-20.9466,-6.6260,-12.4427,40.77,On Belt
5250,-6.7995,-1.6879,-5.8658,-46.4733,-6.9771,-31.0534,40.77,On Belt
5300,-6.9073,-1.9369,-5.7581,-60.4733,-4.1069,-34.0916,40.77,On Belt
5350,-7.0653,-2.3798,-5.6288,-64.6870,-2.2595,-36.1985,41.05,On Belt
5400,-7.1132,-2.3104,-5.5402,-64.3817,-2.5496,-36.0916,40.72,On Belt
5450,-7.1347,-2.2458,-5.4133,-57.5267,-3.5267,-30.4275,40.67,On Belt
5500,-7.2401,-2.5019,-5.4085,-46.4122,-2.0458,-22.6565,40.91,On Belt
5550,-7.1970,-2.5809,-5.3678,-29.5114,-2.6107,-11.7863,40.77,On Belt
5600,-6.9384,-2.6193,-5.3534,-10.2290,-1.0076,-4.2901,40.77,On Belt
5650,-7.0222,-2.7438,-5.4612,9.7405,1.7863,4.9160,40.86,On Belt
5700,-7.2113,-2.3176,-5.5067,25.9847,0.9313,13.5420,40.72,On Belt
5750,-6.8761,-2.3583,-5.6743,37.1145,1.9237,19.0840,40.95,On Belt
5800,-6.8426,-2.1931,-5.7557,44.1221,2.4427,23.2977,40.67,On Belt
5850,-7.0222,-2.0782,-5.9209,44.1374,3.2977,23.4504,40.91,On Belt
5900,-7.0030,-1.9154,-5.8323,38.5649,1.3282,22.0305,40.72,On Belt
5950,-6.7852,-1.9752,-5.8730,28.8702,0.9618,15.9695,40.72,On Belt
6000,-6.8163,-1.9369,-5.7557,15.5725,0.8702,7.5878,40.77,On Belt
6050,-6.9647,-1.8124,-5.7868,-2.2443,0.0611,-2.6870,40.95,On Belt
6100,-6.9145,-2.0016,-5.7150,-19.2214,-0.7939,-11.4809,40.72,On Belt
6150,-7.0844,-2.0806,-5.6551,-30.3359,-1.5115,-18.7176,40.67,On Belt
6200,-6.9360,-2.2386,-5.6024,-36.5802,-1.6794,-21.2824,40.95,On Belt
6250,-7.0246,-2.4205,-5.5905,-37.7252,-1.0076,-21.2061,40.67,On Belt
6300,-7.0294,-2.3463,-5.5330,-35.5878,-1.2366,-19.7710,40.67,On Belt
6350,-7.0988,-2.5067,-5.4612,-30.7176,-1.6336,-15.6336,40.91,On Belt
6400,-6.9983,-2.5067,-5.4899,-22.1985,-0.4580,-11.0534,40.95,On Belt
6450,-7.0988,-2.5881,-5.4516,-12.8244,0.0458,-5.5267,40.77,On Belt
6500,-6.9384,-2.5115,-5.3774,-1.9542,0.7786,-0.7176,40.77,On Belt
6550,-7.1347,-2.5355,-5.5569,8.9008,1.1756,5.3282,41.09,On Belt
6600,-6.9671,-2.3846,-5.5522,16.9618,1.7405,10.7786,40.91,On Belt
6650,-6.9073,-2.4062,-5.6360,22.4733,2.3511,13.6947,40.91,On Belt
6700,-6.8738,-2.2960,-5.6838,23.1145,2.7634,13.6336,40.72,On Belt
6750,-6.8905,-2.1955,-5.7365,21.2214,2.9008,12.6412,40.77,On Belt
6800,-6.9552,-2.1763,-5.7437,16.0000,2.0763,9.4351,40.86,On Belt
6850,-6.8905,-2.0853,-5.7293,9.1756,0.7939,5.7557,40.95,On Belt
6900,-6.8738,-2.1332,-5.6958,1.4809,1.5420,1.4656,40.77,On Belt
6950,-6.9504,-2.1332,-5.6934,-6.2748,0.8244,-2.5191,40.67,On Belt
7000,-6.8450,-2.2027,-5.6192,-13.5420,0.1832,-6.7939,40.91,On Belt
7050,-6.9863,-2.3655,-5.7006,-17.7252,0.3206,-8.8244,40.95,On Belt
7100,-6.9288,-2.3224,-5.6120,-18.5344,0.0458,-9.4656,40.77,On Belt
7150,-6.9576,-2.3990,-5.6527,-17.2366,0.9466,-8.5038,40.77,On Belt
7200,-6.9695,-2.4732,-5.4995,-13.4351,0.0458,-6.1527,40.86,On Belt
7250,-6.9671,-2.5211,-5.5617,-8.6260,1.3435,-3.3130,40.95,On Belt
7300,-6.9959,-2.4301,-5.4899,-2.8397,1.0229,-0.2748,41.05,On Belt
7350,-6.9887,-2.4181,-5.5665,2.5191,0.3664,2.3817,40.72,On Belt
7400,-6.9432,-2.4397,-5.5976,6.1374,0.2901,3.4656,40.91,On Belt
7450,-6.9312,-2.3176,-5.7365,7.8015,0.8702,5.7557,40.67,On Belt
7500,-6.7780,-2.3487,-5.6862,9.2061,1.4351,7.0076,40.86,On Belt
7550,-6.9312,-2.3343,-5.7054,9.3282,1.7863,6.0153,40.77,On Belt
7600,-7.0150,-2.1715,-5.7269,6.7634,0.5344,5.6489,40.67,On Belt
7650,-6.7900,-2.3152,-5.7150,2.8397,1.4656,3.8321,40.86,On Belt
7700,-6.9719,-2.1596,-5.6527,-1.0382,1.2672,1.2366,41.05,On Belt
7750,-6.8809,-2.3200,-5.6671,-4.9008,0.5344,-0.3969,40.77,On Belt
7800,-6.8283,-2.3272,-5.7078,-6.3359,0.8855,-1.6336,40.86,On Belt
7850,-6.9983,-2.3224,-5.6383,-7.2977,0.6718,-1.6794,40.91,On Belt
7900,-6.8618,-2.4110,-5.6790,-6.6107,0.4275,-1.1756,40.77,On Belt
7950,-6.9528,-2.3750,-5.5952,-5.0992,0.5802,-0.7786,40.67,On Belt
8000,-7.0006,-2.3703,-5.6144,-3.8473,0.4733,-0.0916,40.86,On Belt
8050,-6.9360,-2.3176,-5.5617,-2.0305,0.7176,0.7328,40.53,On Belt
8100,-7.0390,-2.3272,-5.5976,-0.4427,-0.0458,1.6794,40.67,On Belt
8150,-6.8618,-2.4038,-5.6431,1.1908,-0.3817,3.5267,40.72,On Belt
8200,-6.8618,-2.3990,-5.6383,3.6489,1.2977,2.9618,40.95,On Belt
8250,-7.0461,-2.1763,-5.5809,3.7710,0.0916,3.5878,40.95,On Belt
8300,-6.9671,-2.2242,-5.6383,1.8931,0.3206,2.3664,40.95,On Belt
8350,-6.9097,-2.2338,-5.6431,-0.5649,0.4275,1.3893,40.72,On Belt
8400,-7.1084,-2.1668,-5.5857,-4.0611,-0.3817,-1.0076,40.77,On Belt
8450,-6.8809,-2.2170,-5.6264,-6.9313,0.0000,-2.2443,40.91,On Belt
8500,-7.1299,-2.2051,-5.6192,-9.9084,-0.5802,-3.8931,40.77,On Belt
8550,-6.9719,-2.2051,-5.4779,-11.5573,0.1221,-3.6489,40.95,On Belt
8600,-6.9240,-2.4062,-5.5905,-9.7710,1.5725,-3.2519,40.86,On Belt
8650,-7.1778,-2.2482,-5.5067,-6.7786,1.5573,-0.7176,40.77,On Belt
8700,-7.0294,-2.3535,-5.4133,-3.1298,0.0153,1.4809,40.91,On Belt
8750,-6.8905,-2.4325,-5.5833,2.1679,1.0992,3.3740,40.72,On Belt
8800,-7.0629,-2.3655,-5.5857,6.4580,1.5115,6.0305,40.86,On Belt
8850,-6.9336,-2.2529,-5.6144,9.8168,1.6489,7.8931,40.72,On Belt
8900,-6.8809,-2.3320,-5.7293,11.5267,1.5267,8.3511,40.95,On Belt
8950,-6.9121,-2.1739,-5.7102,11.6031,1.5878,7.9542,40.91,On Belt
9000,-6.9719,-2.2218,-5.7245,9.3893,1.3130,6.2748,40.91,On Belt
9050,-6.8929,-2.0949,-5.7461,5.7252,0.3511,3.6489,40.77,On Belt
9100,-6.9432,-2.1835,-5.7293,0.6718,0.7939,1.1450,40.91,On Belt
9150,-6.9264,-2.0446,-5.7126,-5.3130,-0.9466,-2.9771,40.72,On Belt
9200,-7.0198,-2.2027,-5.7102,-9.6794,-0.4885,-5.6794,40.91,On Belt
9250,-6.9312,-2.1117,-5.6120,-13.9084,-0.9924,-8.1221,40.91,On Belt
9300,-7.0653,-2.3224,-5.6192,-15.7863,-0.7481,-9.2214,40.91,On Belt
9350,-7.0102,-2.1859,-5.6120,-16.4733,-0.3817,-9.2061,40.67,On Belt
9400,-7.1251,-2.3535,-5.5402,-15.4962,-1.2977,-8.0153,40.91,On Belt
9450,-6.8546,-2.3415,-5.5019,-14.5802,1.0992,-7.8626,40.77,On Belt
9500,-7.1036,-2.3607,-5.5665,-11.6336,1.4198,-5.4198,40.72,On Belt
9550,-7.0222,-2.3128,-5.4612,-8.9771,2.4885,-3.4198,40.91,On Belt
9600,-7.0390,-2.4900,-5.4396,-4.7328,2.5802,-1.3130,40.95,On Belt
9650,-7.0246,-2.3942,-5.5689,0.0916,4.3511,2.3664,40.72,On Belt
9700,-7.1012,-2.3942,-5.4324,5.6947,3.3893,6.4580,40.77,On Belt
9750,-6.7708,-2.4636,-5.6455,12.4580,3.0687,9.0840,40.72,On Belt
9800,-6.9887,-2.5402,-5.8131,21.1145,3.4351,12.6107,40.77,On Belt
9850,-6.7684,-2.2170,-5.7820,24.6107,1.8779,15.0076,40.58,On Belt
9900,-6.4572,-2.5043,-6.0047,27.7099,4.2137,14.4275,40.86,On Belt
9950,-6.8857,-2.0399,-5.8371,25.3130,2.9466,10.5344,40.67,On Belt
10000,-6.8283,-1.8866,-5.9783,9.9237,-3.2519,3.8321,40.86,On Belt
10050,-6.7229,-2.0925,-6.1579,-8.7634,-4.7634,-10.1374,40.67,On Belt
10100,-6.6319,-1.9106,-5.9520,-27.3588,-4.7786,-20.8092,40.77,On Belt
10150,-6.7900,-2.1979,-5.8514,-41.7557,-6.1374,-28.0000,40.95,On Belt
10200,-6.7564,-2.2721,-5.8610,-49.2519,-6.9771,-32.4885,40.86,On Belt
10250,-6.5625,-2.4900,-5.8012,-48.0458,-6.4427,-32.9160,41.09,On Belt
10300,-6.8259,-2.7797,-5.8035,-41.2214,-6.9008,-29.7252,40.67,On Belt
10350,-6.7277,-2.7749,-5.7700,-31.8779,-8.7786,-26.8244,40.77,On Belt
10400,-6.6679,-2.7150,-5.8802,-24.8397,-6.3511,-23.1298,41.09,On Belt
10450,-6.8307,-2.5498,-5.6958,-23.6641,-4.1069,-21.0382,40.91,On Belt
10500,-6.8642,-2.1859,-5.5306,-25.7557,-4.3817,-22.4427,40.58,On Belt
10550,-6.7014,-2.6240,-5.6623,-27.9084,-7.4809,-21.3740,40.91,On Belt
10600,-6.5218,-3.1651,-5.9304,-25.2519,-6.6412,-20.8855,40.95,On Belt
10650,-6.4620,-2.7916,-5.6383,-20.7328,-4.1374,-20.0000,40.95,On Belt
10700,-6.7133,-2.6815,-5.5450,-19.7863,-0.7328,-16.8092,40.58,On Belt
10750,-6.9599,-2.4205,-5.5881,-16.5802,1.2824,-15.2061,40.91,On Belt
10800,-7.1491,-2.6624,-5.6575,-14.9466,2.8550,-8.9008,40.58,On Belt
10850,-6.7277,-2.7773,-5.4708,-6.2137,-0.7634,-7.3740,40.91,On Belt
10900,-6.6104,-2.8802,-5.8538,3.0076,-0.7328,-0.7634,40.72,On Belt
10950,-6.4907,-2.8635,-5.8730,14.3969,3.0687,4.6870,40.77,On Belt
11000,-6.9767,-2.5977,-5.8873,20.5496,0.8855,7.5725,40.67,On Belt
11050,-7.0988,-2.0423,-5.8347,17.9695,0.2901,7.4046,40.91,On Belt
11100,-6.8881,-2.3439,-5.9280,8.7481,-0.1985,6.3817,40.77,On Belt
11150,-6.7373,-2.4852,-5.8419,-0.5954,-2.5802,2.9618,40.72,On Belt
11200,-6.5481,-2.6887,-6.0358,-6.8855,-2.9160,1.2977,40.72,On Belt
11250,-6.6248,-2.6719,-5.9113,-9.0229,-4.3817,-2.4427,40.67,On Belt
11300,-6.7421,-2.5881,-6.0861,-11.1603,-5.1450,-2.0000,41.05,On Belt
11350,-6.5841,-2.5881,-5.8323,-14.2748,-3.0382,-2.4122,40.67,On Belt
11400,-6.6918,-2.9161,-5.8873,-17.0382,2.1832,-4.7023,40.91,On Belt
11450,-7.1778,-2.4421,-5.7174,-18.4733,-1.6489,2.9618,40.72,On Belt
11500,-6.8354,-2.7126,-5.6838,-14.0305,-5.1908,8.2443,40.95,On Belt
11550,-6.4236,-3.3088,-5.9113,-4.8550,-3.7099,14.5038,40.72,On Belt
11600,-6.4308,-2.8706,-5.9687,6.0000,2.6718,19.2061,40.72,On Belt
11650,-6.7181,-2.3152,-5.8347,13.0840,8.5344,30.0611,40.72,On Belt
11700,-6.5841,-2.3607,-5.6838,25.4504,6.8702,39.2366,40.72,On Belt
11750,-6.4763,-2.2075,-6.0669,34.1374,13.3435,44.7939,40.67,On Belt
11800,-7.2209,-1.8340,-6.2537,40.6718,16.5649,50.9008,40.67,On Belt
11850,-6.9264,-0.7949,-6.2560,42.6412,16.4733,59.8321,40.91,On Belt
11900,-6.4069,-0.4956,-6.7205,39.6031,28.6260,68.6107,40.77,On Belt
11950,-6.5936,-0.0503,-6.9456,27.7710,43.0229,76.8397,40.91,On Belt
12000,-6.4332,-0.5914,-6.2752,15.1908,47.3740,68.4885,41.05,On Belt
12050,-6.3135,-0.5674,-6.4859,6.0916,45.0534,61.6336,40.91,On Belt
12100,-6.0047,-0.5291,-7.0701,11.9542,51.9084,57.5878,40.95,On Belt
12150,-6.0286,0.1173,-8.0732,26.5954,66.5343,63.2366,40.77,On Belt
12200,-5.2505,-0.3280,-8.0828,42.8397,80.7023,81.6183,40.77,On Belt
12250,-5.2625,-0.9026,-7.4460,71.4504,87.5115,70.0153,40.86,On Belt
12300,-5.4205,0.0072,-6.7445,65.8168,64.4885,46.3053,40.77,On Belt
12350,-5.4708,0.1173,-6.7325,40.3817,13.5267,20.1069,40.67,On Belt
12400,-5.1236,-0.6536,-7.5800,4.3969,-31.5725,-8.9008,40.77,On Belt
12450,-3.7350,-0.8068,-8.0421,-12.0763,-49.0229,-33.9389,40.72,On Belt
12500,-3.0478,-0.3376,-8.8131,-10.5344,-39.5725,-27.4351,40.77,On Belt
12550,-3.8307,-0.9673,-8.6095,-8.4427,-20.2748,-23.6641,40.91,On Belt
12600,-4.3910,-1.3048,-7.5968,-6.9008,-18.9466,-24.2595,40.86,On Belt
12650,-4.5226,-0.5578,-7.6998,-11.8473,-32.0763,-23.6794,40.91,On Belt
12700,-4.4748,-0.5578,-7.9080,-20.1679,-36.9618,-21.2977,40.77,On Belt
12750,-4.9368,-0.7590,-7.6279,-27.9237,-43.1756,-22.7481,40.77,On Belt
12800,-5.3989,-0.9529,-7.2927,-32.5954,-53.3588,-24.5344,40.72,On Belt
12850,-5.7964,-1.1349,-7.1563,-34.9466,-67.5115,-30.3053,40.95,On Belt
12900,-6.9719,-1.5993,-7.4603,-33.4046,-88.5496,-55.2366,40.77,On Belt
12950,-7.1778,2.5546,-9.0094,-70.4580,-95.3435,-61.7863,40.67,On Belt
13000,-5.6144,0.7470,-7.7428,-109.4657,-66.5802,-68.7939,40.72,On Belt
13050,-5.9089,-1.8196,-5.2337,-122.8550,-63.9389,-93.7099,41.05,On Belt
13100,-6.3063,-0.6584,-6.0621,-146.8855,-37.9847,-107.1145,40.95,On Belt
13150,-7.0198,-2.0087,-6.0382,-165.0840,-0.9924,-118.0458,40.86,On Belt
13200,-7.7835,-1.6233,-5.5426,-152.0916,-13.7710,-90.3664,40.86,On Belt
13250,-6.6319,-2.6504,-5.0542,-140.9924,-6.9771,-94.0153,40.95,On Belt
13300,-6.5984,-3.7110,-5.0374,-131.5725,-6.6412,-90.9313,40.77,On Belt
13350,-7.7859,-3.3351,-4.7429,-112.5191,-4.2290,-75.0840,40.67,On Belt
13400,-8.5377,-3.7781,-4.0223,-74.9618,1.7863,-43.1603,41.09,On Belt
13450,-7.9823,-4.5179,-3.6847,-26.8702,-2.6870,-25.5267,40.86,On Belt
13500,-6.5529,-4.6615,-4.6711,20.1221,-3.4198,-20.4733,40.86,On Belt
13550,-6.9049,-2.3415,-4.8890,55.4962,15.7405,-0.3664,40.95,On Belt
13600,-7.9344,-2.7366,-5.4253,81.6641,21.4809,23.5573,41.05,On Belt
13650,-7.7548,-2.3990,-5.6647,93.9084,16.3664,28.7328,40.77,On Belt
13700,-7.4771,-1.9249,-5.7389,94.4275,13.8473,32.5802,40.95,On Belt
13750,-6.9791,-2.1644,-5.7844,85.2824,15.1603,34.0305,40.95,On Belt
13800,-6.7181,-2.4517,-5.7916,68.4733,15.0534,26.7328,40.77,On Belt
13850,-6.9719,-1.5826,-5.6096,39.3740,8.9771,7.5267,40.86,On Belt
13900,-7.3550,-1.0343,-5.6814,-12.4275,-7.9847,-19.9237,40.77,On Belt
13950,-6.3925,-2.3463,-6.0238,-64.4122,-18.5038,-38.0305,40.67,On Belt
14000,-6.4021,-3.2848,-6.5529,-90.7023,-6.5496,-61.6489,40.77,On Belt
14050,-6.9025,-2.3128,-5.7054,-102.0916,-2.0305,-58.2290,40.77,On Belt
14100,-7.1084,-2.8730,-5.7006,-104.8244,-1.9847,-58.3053,40.86,On Belt
14150,-7.0006,-3.3495,-5.6503,-101.4657,-7.0076,-52.7634,40.77,On Belt
14200,-6.7636,-3.3327,-5.7389,-92.1985,-8.8244,-46.7023,40.58,On Belt
14250,-6.9599,-3.3447,-5.6862,-71.9847,-4.6412,-31.8015,40.72,On Belt
14300,-7.0366,-3.5051,-5.3367,-48.6107,-4.1527,-17.1603,40.86,On Belt
14350,-6.7947,-3.4500,-5.3750,-21.9084,-1.1298,-3.7863,40.58,On Belt
14400,-6.9408,-3.1556,-5.3917,0.7328,2.1221,8.6260,40.86,On Belt
14450,-6.9815,-2.5642,-5.5306,16.0611,4.9924,21.5573,40.58,On Belt
14500,-6.9240,-2.5139,-5.7533,28.1221,8.9618,32.1069,40.95,On Belt
14550,-6.7349,-2.3248,-6.1746,36.9313,15.1908,40.8244,40.86,On Belt
14600,-6.5505,-2.3750,-6.3518,45.1145,22.5802,45.6947,41.09,On Belt
14650,-6.2393,-1.4916,-6.3686,49.8931,31.6031,46.9160,40.77,On Belt
14700,-6.5146,-0.3232,-7.0437,43.3740,42.2901,50.8397,40.91,On Belt
14750,-6.4787,0.6608,-6.9360,21.7405,41.9695,50.2595,40.77,On Belt
14800,-5.7820,-0.7278,-6.7133,11.7099,29.4351,50.0916,40.86,On Belt
14850,-5.4636,-1.4509,-7.2592,16.9924,12.9466,48.1985,40.91,On Belt
14900,-5.6814,-1.3838,-7.5058,16.5191,-3.4656,36.7786,40.77,On Belt
14950,-5.1068,-0.6033,-7.9942,4.7023,-11.6947,19.3435,40.77,On Belt
15000,-4.9129,-0.4310,-7.7692,-10.9008,-13.3130,4.8397,40.67,On Belt
15050,-4.8243,-0.8045,-7.8434,-19.2366,-8.7634,-10.9008,40.91,On Belt
