time_ms,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,temp_c,label
62350,-6.3734,-5.9041,-3.5123,1.3130,5.3740,-6.2595,41.38,In Hand
62400,-6.3135,-5.6623,-3.4429,0.5802,5.7557,-9.8321,41.42,In Hand
62450,-6.3829,-5.6240,-3.3088,0.1527,4.5954,-8.5802,41.42,In Hand
62500,-6.6702,-5.8083,-3.4692,0.9466,0.9924,-6.6260,41.42,In Hand
62550,-6.5290,-5.6168,-3.4692,0.5344,-2.2748,-3.6794,41.24,In Hand
62600,-6.3255,-5.4947,-3.4931,-2.9313,-3.0687,3.3740,41.42,In Hand
62650,-6.3303,-5.6719,-3.4955,-5.7252,0.3206,7.3740,41.57,In Hand
62700,-6.2848,-5.7533,-3.5889,-3.6031,4.5191,9.3740,41.47,In Hand
62750,-7.0725,-4.6663,-3.8116,-3.9695,13.8931,12.6107,41.38,In Hand
62800,-9.8665,-4.1324,-2.7198,-13.5725,7.9847,30.9618,41.38,In Hand
62850,-7.2042,-5.4564,-3.1173,-13.4656,-14.9466,36.2748,41.47,In Hand
62900,-6.5386,-5.9472,-3.4453,-11.6336,-19.9389,28.7328,41.38,In Hand
62950,-5.6312,-5.8179,-3.2825,-13.0840,-15.3893,15.0534,41.42,In Hand
63000,-5.4013,-6.2082,-3.5147,5.2672,-7.0076,8.9160,41.47,In Hand
63050,-5.7293,-5.9376,-3.8571,22.7939,0.6718,-1.5420,41.19,In Hand
63100,-6.1507,-5.5641,-3.9049,16.9313,8.0611,-20.2901,41.42,In Hand
63150,-6.3662,-5.4827,-3.7014,3.2519,13.8779,-37.4351,41.42,In Hand
63200,-6.7301,-6.0430,-3.9289,3.6336,15.7099,-37.0840,41.61,In Hand
63250,-7.0102,-5.8514,-3.9528,14.2595,12.2901,-27.3740,41.42,In Hand
63300,-6.5793,-4.8267,-3.5243,2.9618,7.6489,-15.8321,41.61,In Hand
63350,-6.3829,-4.9201,-3.3567,-20.8550,5.8015,-6.1832,41.42,In Hand
63400,-6.6559,-5.7868,-3.4596,-24.0763,4.9313,1.4809,41.42,In Hand
63450,-6.5577,-6.0286,-3.3567,-10.6718,1.9542,7.6031,41.28,In Hand
63500,-6.3949,-5.5617,-3.1723,-1.9084,-1.5725,12.0458,41.38,In Hand
63550,-6.2872,-5.5115,-3.1484,-6.3817,-4.9771,15.8168,41.42,In Hand
63600,-6.4021,-6.0023,-3.3543,-0.4733,-8.0458,17.1298,41.75,In Hand
63650,-6.5960,-5.9975,-3.4141,3.2519,-9.4351,13.5725,41.38,In Hand
63700,-6.5697,-6.2345,-3.6057,4.5802,-7.3893,9.6183,41.47,In Hand
63750,-6.1148,-5.8634,-3.4357,6.9466,-3.5420,7.2366,41.28,In Hand
63800,-6.3566,-6.0645,-3.5889,8.1374,0.6718,2.7939,41.47,In Hand
63850,-6.2680,-5.8969,-3.5817,9.4809,4.8855,-5.1908,41.42,In Hand
63900,-6.4763,-5.8227,-3.4931,8.4885,7.0076,-13.6336,41.42,In Hand
63950,-6.4835,-5.7078,-3.5243,6.5038,8.8855,-20.2443,41.42,In Hand
64000,-6.5793,-5.5881,-3.4500,6.5344,8.6260,-17.9695,41.38,In Hand
64050,-6.6200,-5.4205,-3.4429,3.6641,8.2595,-13.4656,41.19,In Hand
64100,-6.6152,-5.2840,-3.3255,-4.0611,7.3893,-7.6794,41.42,In Hand
64150,-6.6774,-5.6431,-3.3639,-7.2672,6.4427,0.3969,41.42,In Hand
64200,-6.6655,-5.6336,-3.1795,-5.9389,4.5649,8.4275,41.28,In Hand
64250,-6.7660,-5.7772,-3.3112,-4.1527,0.1527,13.8321,41.42,In Hand
64300,-6.4189,-5.4516,-3.1699,-7.8015,-3.8779,15.8321,41.42,In Hand
64350,-6.5242,-5.9807,-3.3327,-8.5954,-6.2137,14.3664,41.38,In Hand
64400,-6.5218,-6.0525,-3.4117,-2.2595,-7.5115,11.0229,41.61,In Hand
64450,-6.4093,-6.0406,-3.5099,-0.4580,-5.8168,5.2061,41.61,In Hand
64500,-6.3877,-5.9879,-3.5291,3.5115,-2.4580,2.3359,41.42,In Hand
64550,-6.5984,-5.9520,-3.5578,3.5115,2.3053,-0.4733,41.57,In Hand
64600,-6.5170,-5.7652,-3.4022,1.2214,6.1679,-0.3969,41.42,In Hand
64650,-7.1587,-6.2776,-3.4860,4.9160,7.6336,1.2977,41.42,In Hand
64700,-7.2760,-6.2489,-3.3758,8.4122,8.3664,7.1450,41.38,In Hand
64750,-7.5513,-6.4141,-3.3902,13.8931,9.2214,9.0992,41.38,In Hand
64800,-7.2927,-6.0262,-3.2394,18.3053,10.1679,15.0840,41.38,In Hand
64850,-6.9408,-6.0023,-3.2657,20.4427,15.8779,32.5496,41.38,In Hand
64900,-7.5058,-6.4811,-3.5793,34.7176,19.8321,50.5344,41.61,In Hand
64950,-6.7229,-5.9233,-3.3782,30.3359,34.0153,61.7557,41.57,In Hand
65000,-7.0318,-6.3039,-3.3998,34.3969,49.6641,65.8321,41.42,In Hand
65050,-7.2353,-6.3183,-2.9233,36.3053,63.2977,59.0992,41.38,In Hand
65100,-7.5106,-6.6080,-2.9042,48.1985,68.3206,50.7176,41.24,In Hand
65150,-7.0581,-5.7868,-2.7126,62.5038,68.9313,42.6565,41.57,In Hand
65200,-7.3167,-5.5354,-2.6264,77.6183,63.6183,37.9389,41.57,In Hand
65250,-7.1491,-4.3503,-2.2482,80.9618,48.4122,32.8244,41.19,In Hand
65300,-6.9791,-3.7685,-2.0159,60.3053,30.1679,29.2519,41.47,In Hand
65350,-7.5705,-4.3215,-2.2769,51.4809,-0.7481,32.1679,41.57,In Hand
65400,-7.0413,-4.3503,-2.6671,45.4809,-30.2137,42.9771,41.28,In Hand
65450,-7.0270,-4.8554,-3.1915,50.2748,-53.2824,52.1527,41.42,In Hand
65500,-7.0390,-5.3486,-3.5554,55.2672,-61.6489,43.0992,41.57,In Hand
65550,-6.2082,-4.9608,-3.7158,58.9771,-55.1298,20.5344,41.57,In Hand
65600,-5.7054,-4.0630,-3.0382,49.8473,-37.5725,-3.5725,41.28,In Hand
65650,-5.6934,-4.5059,-3.2441,39.4809,-4.3359,-26.9160,41.38,In Hand
65700,-5.9759,-4.7381,-3.3974,48.4122,35.5267,-35.5573,41.28,In Hand
65750,-6.6966,-4.7357,-3.1580,51.8779,72.2748,-35.6031,41.42,In Hand
65800,-7.1347,-4.4604,-2.8156,51.3740,92.5496,-27.6489,41.28,In Hand
65850,-7.6758,-4.6711,-2.6839,51.5115,98.6565,-16.2748,41.42,In Hand
65900,-8.3797,-4.9536,-2.6959,51.0076,94.5038,-8.1527,41.42,In Hand
65950,-8.5186,-4.8626,-2.7940,49.0076,82.1985,-2.1374,41.57,In Hand
66000,-8.4036,-4.6687,-2.7485,40.3053,69.3435,1.0076,41.61,In Hand
66050,-8.3462,-4.8961,-2.9640,39.5420,54.5649,6.0000,41.47,In Hand
66100,-8.7221,-4.9895,-2.8467,40.6412,36.6718,14.2901,41.42,In Hand
66150,-8.5042,-5.0470,-3.0670,34.8244,21.2061,22.6870,41.42,In Hand
66200,-8.3725,-5.0422,-3.0454,30.2290,7.8168,35.4198,41.42,In Hand
66250,-8.8131,-6.0861,-3.5291,26.7786,2.5344,48.8397,41.19,In Hand
66300,-8.4348,-6.1507,-3.5458,33.0076,5.5725,50.9008,41.71,In Hand
66350,-7.5154,-4.8219,-2.8850,21.5725,15.6031,46.2748,41.42,In Hand
66400,-6.8570,-3.7230,-2.1907,-2.3359,18.5954,41.7252,41.75,In Hand
66450,-7.2065,-4.2545,-2.1691,-27.1603,17.7252,46.8855,41.47,In Hand
66500,-7.4795,-5.1763,-2.8180,-21.1756,13.7863,48.7786,41.61,In Hand
66550,-7.2233,-4.8315,-2.5498,-8.8397,14.7481,44.7328,41.42,In Hand
66600,-7.3813,-4.5681,-2.8060,-1.2824,11.2977,30.5649,41.71,In Hand
66650,-7.1658,-3.7350,-2.6767,-7.6947,8.4427,9.5267,41.24,In Hand
66700,-6.7133,-3.4381,-2.9090,-23.0382,12.7634,-8.6260,41.38,In Hand
66750,-6.8474,-3.5674,-3.3926,-24.5649,17.7252,-17.2519,41.24,In Hand
66800,-7.1180,-3.5291,-3.7254,-24.7939,26.1985,-17.7099,41.47,In Hand
66850,-7.4555,-3.4500,-3.9241,-30.6107,32.9313,-16.8397,41.38,In Hand
66900,-7.9918,-3.9265,-4.5083,-40.5344,37.6794,-17.1450,41.28,In Hand
66950,-7.1970,-3.8140,-4.3574,-46.2443,47.6336,-11.7863,41.42,In Hand
67000,-7.5968,-4.5633,-4.8818,-33.4198,41.8626,9.2519,41.38,In Hand
67050,-7.4005,-3.6248,-4.0510,-32.1679,22.8244,15.0534,41.38,In Hand
67100,-6.7133,-3.2777,-3.9361,-48.7939,-11.8168,11.3740,41.47,In Hand
67150,-7.1132,-3.4836,-4.6304,-63.4198,-48.5954,-7.2824,41.57,In Hand
67200,-6.1483,-3.8427,-5.1499,-78.2748,-58.2595,-33.1145,41.38,In Hand
67250,-6.4572,-4.3910,-5.6527,-61.1603,-53.0534,-54.5038,41.42,In Hand
67300,-6.2201,-3.2178,-5.1020,-51.7405,-39.4962,-67.0992,41.47,In Hand
67350,-7.1108,-3.2010,-5.6671,-42.6107,-28.4886,-72.4580,41.42,In Hand
67400,-6.9911,-1.7741,-5.0422,-50.3359,-27.8626,-68.6412,41.57,In Hand
67450,-8.2504,-2.7294,-5.9496,-59.3588,-33.3893,-50.0916,41.24,In Hand
67500,-8.2983,-2.5139,-5.6623,-63.9695,-45.4198,-23.0992,41.38,In Hand
67550,-8.6167,-2.4684,-5.5067,-78.7328,-49.6794,-0.5191,41.24,In Hand
67600,-8.9016,-2.4804,-5.0949,-94.7023,-60.0611,12.4427,41.28,In Hand
67650,-8.4659,-2.7390,-4.2401,-111.6794,-64.6870,8.0153,41.28,In Hand
67700,-8.0373,-3.0622,-2.9832,-100.7328,-74.9924,-4.8092,41.38,In Hand
67750,-8.1810,-3.5219,-2.6959,-78.5954,-77.8779,-30.9160,41.24,In Hand
67800,-7.4244,-2.6145,-2.1452,-46.1832,-77.5573,-48.8702,41.38,In Hand
67850,-7.6495,-1.7334,-1.8507,-36.1527,-72.8244,-62.8092,41.57,In Hand
67900,-7.8697,-1.8076,-2.2027,-48.3206,-49.6947,-64.2443,41.61,In Hand
67950,-8.2672,-2.4517,-2.2146,-47.8473,-25.2366,-54.3206,41.57,In Hand
68000,-8.3558,-2.6025,-1.5514,-33.9695,-11.0534,-29.3893,41.28,In Hand
68050,-8.6526,-2.4852,-0.9098,-24.9466,-17.8931,-15.9847,41.47,In Hand
68100,-9.2392,-2.5522,-0.4214,-36.9313,-27.1298,-7.9847,41.42,In Hand
68150,-8.2432,-3.0502,-0.8787,-48.4275,-23.8626,-8.4122,41.38,In Hand
68200,-8.1163,-3.6033,-0.7350,-33.8321,-19.6641,-0.8244,41.57,In Hand
68250,-7.6614,-3.6943,-0.1341,-21.2366,-4.7786,-1.3588,41.42,In Hand
68300,-8.2384,-4.5322,-0.4381,7.9084,9.3588,1.3130,41.61,In Hand
68350,-8.9088,-4.5705,-0.2538,31.5725,16.9008,-1.8931,41.24,In Hand
68400,-9.5792,-4.0917,-0.3759,36.9618,14.0458,-13.0229,41.38,In Hand
68450,-10.5560,-4.3694,-0.4836,42.6107,-5.6794,-16.5191,41.75,In Hand
68500,-10.6853,-3.8666,-0.2394,49.8321,-38.0611,-11.2519,41.42,In Hand
68550,-10.5943,-3.1987,-0.3687,40.9313,-73.1756,5.4198,41.57,In Hand
68600,-10.0173,-2.2553,-0.2849,10.7634,-97.7710,19.8931,41.47,In Hand
68650,-8.3462,-2.3846,-0.8835,-20.0000,-88.5802,28.9924,41.61,In Hand
68700,-7.7093,-2.3439,-0.3831,-38.8092,-64.2137,41.2214,41.28,In Hand
68750,-10.0221,-2.9688,4.8387,-76.0305,-73.8168,32.1374,41.42,In Hand
68800,-8.6335,-4.2114,1.8603,-46.3359,-141.2977,8.8092,41.42,In Hand
68850,-6.7301,-2.6671,1.4676,-18.5038,-85.2672,29.7252,41.42,In Hand
68900,-8.0325,-2.9928,1.9441,-14.4427,-40.5649,46.7328,41.38,In Hand
68950,-10.0604,-3.8451,6.6343,-25.1908,-61.1298,25.6489,41.42,In Hand
69000,-9.5648,-1.3288,5.8419,-44.1374,-96.2290,24.7634,41.38,In Hand
69050,-6.2177,-0.5171,3.2729,-49.0382,-77.8626,49.8779,41.42,In Hand
69100,-7.4124,-3.7900,7.5250,-65.0687,-115.4351,28.0611,41.42,In Hand
69150,-7.7428,-4.2784,6.8331,-21.9542,-98.8702,41.8168,41.42,In Hand
69200,-8.9974,-4.2258,9.5960,-5.0992,-107.2672,31.0687,41.38,In Hand
69250,-8.4204,-1.9800,8.3797,-7.4198,-110.7023,37.8931,41.28,In Hand
69300,-4.7381,-0.6009,7.2329,-1.5573,-112.6718,71.6031,41.57,In Hand
69350,-4.6902,-0.4621,8.0996,-13.8779,-108.0000,97.6489,41.42,In Hand
69400,-4.0845,-1.2091,7.3119,-37.0992,-101.6336,83.1908,41.47,In Hand
69450,-2.7605,-0.6488,8.5258,-48.2137,-88.4580,96.7176,41.47,In Hand
69500,-2.0470,-2.4995,8.8873,-57.2824,-64.5038,49.9237,41.57,In Hand
69550,-0.3543,-1.0606,8.8346,-45.4656,-43.9542,-10.2443,41.28,In Hand
69600,-1.0247,-0.1628,8.7580,-74.3969,-12.0000,23.0229,41.57,In Hand
69650,-2.3966,-3.5314,9.1626,-73.1450,-14.0763,56.9771,41.24,In Hand
69700,-2.0039,-4.5514,9.4116,-41.5878,-23.7099,43.7405,41.42,In Hand
69750,-1.3288,-2.6600,9.2608,-6.3053,-22.0763,84.7939,41.57,In Hand
69800,-2.7701,-2.8874,9.1554,7.4962,-23.3282,128.9008,41.57,In Hand
69850,-3.3806,-2.8706,9.4906,21.1756,-42.7634,122.3664,41.38,In Hand
69900,-3.4620,-1.5371,9.8833,28.8702,-55.8779,114.5191,41.38,In Hand
69950,-2.6815,-1.3192,10.5800,13.1756,-52.4122,119.5267,41.42,In Hand
70000,-3.0239,-2.3511,9.9479,4.9924,-35.7405,109.7405,41.38,In Hand
70050,-2.1620,-2.3152,9.7229,22.0000,-32.8397,116.5802,41.47,In Hand
70100,-2.3343,-2.6360,9.0621,26.9313,-6.0305,136.8550,41.38,In Hand
70150,-2.9497,-2.0997,8.8849,47.0382,-3.7099,138.6412,41.38,In Hand
70200,-2.7653,-0.9409,9.3254,54.0763,-4.9313,154.5496,41.47,In Hand
70250,-3.3926,-2.1596,11.1929,63.1603,-22.0611,134.5954,41.38,In Hand
70300,-1.7406,-1.8555,11.3677,78.4427,-39.4809,68.7786,41.57,In Hand
70350,-0.0575,1.4437,11.1450,82.0611,-24.5954,39.6183,41.61,In Hand
70400,-0.1053,2.9113,10.1634,46.5038,-5.8626,16.7634,41.38,In Hand
70450,-0.2370,3.5530,9.8330,34.9313,-3.7710,-41.4504,41.28,In Hand
70500,0.9673,5.4013,9.4523,22.9466,4.5802,-36.1069,41.38,In Hand
70550,-0.1628,3.6200,9.4260,27.1298,18.9466,11.8626,41.57,In Hand
70600,-0.7997,4.2784,8.6503,38.5649,6.9160,15.8626,41.47,In Hand
70650,-1.2067,4.8578,8.8394,35.2672,-3.8473,20.2290,41.47,In Hand
70700,0.6967,6.5697,8.1044,12.0000,2.6260,-35.8168,41.42,In Hand
70750,-0.1269,6.8331,9.7995,-34.0000,3.1298,-33.5267,41.42,In Hand
70800,-0.8404,3.8738,9.2249,-48.2901,14.1527,-25.4656,41.28,In Hand
70850,-0.5267,0.9553,9.3087,-38.2595,26.3359,-36.9924,41.47,In Hand
70900,-1.6999,1.8818,8.8969,-18.1832,34.2595,-80.9466,41.61,In Hand
70950,-2.1907,3.8259,9.5768,-17.0840,48.5191,-84.4580,41.38,In Hand
71000,-2.9113,3.5506,9.8857,-39.4656,59.2061,-63.0076,41.57,In Hand
71050,-4.6160,2.1213,9.4954,-50.1679,46.0000,-44.0305,41.71,In Hand
71100,-4.0965,2.4900,10.7715,-38.4275,18.4580,-39.0382,41.47,In Hand
71150,-3.9097,1.5945,10.8840,-35.6336,10.5038,-35.8321,41.47,In Hand
71200,-2.2338,1.0415,6.9504,1.9389,39.4504,-7.6031,41.42,In Hand
71250,-2.5809,0.1221,6.2824,16.2137,56.9924,0.0305,41.61,In Hand
71300,-6.7373,2.0973,10.7356,33.5115,17.3282,16.3053,41.61,In Hand
71350,-3.4429,2.8874,4.7573,44.3969,47.7557,27.9237,41.75,In Hand
71400,-6.2896,4.8315,9.4954,15.0534,73.0992,21.8931,41.42,In Hand
71450,-4.3311,4.1827,8.9543,-20.7481,42.9618,24.0916,41.42,In Hand
71500,-4.8411,2.8994,8.2073,-35.5420,45.5115,0.0916,41.47,In Hand
71550,-8.8442,-1.7717,14.2766,-33.2061,-47.9389,-24.2137,41.57,In Hand
71600,-3.3495,-0.1556,7.9775,81.1298,-24.2901,3.2214,41.42,In Hand
71650,-4.6232,5.3343,8.2408,110.4275,-20.3969,34.2595,41.57,In Hand
71700,-5.2840,7.3167,6.8259,68.3664,1.5573,50.1527,41.38,In Hand
71750,-4.6471,6.4021,6.3231,40.1679,-6.4427,60.1374,41.28,In Hand
71800,-4.4819,6.1627,6.4835,76.4580,-27.5114,63.3893,41.42,In Hand
71850,-3.3184,9.3637,6.4835,63.0076,-23.7099,90.1069,41.38,In Hand
71900,-3.6871,7.5393,7.0916,32.0458,0.2137,120.3206,41.28,In Hand
71950,-2.4253,7.7189,5.7245,65.7252,4.5496,100.3664,41.61,In Hand
72000,-2.3918,8.7364,4.7166,46.0611,29.7405,89.2977,41.38,In Hand
72050,-3.0287,5.7581,5.2816,60.5344,55.6947,58.0763,41.42,In Hand
72100,-3.2010,8.4396,4.5562,58.4427,69.6336,43.4809,41.42,In Hand
72150,-3.8906,7.7093,5.1691,19.7099,78.5802,34.1679,41.42,In Hand
72200,-3.1771,7.4795,5.1595,22.4580,59.2977,18.8397,41.42,In Hand
72250,-2.5857,8.9256,4.7980,22.1221,37.0076,17.1145,41.75,In Hand
72300,-1.5323,8.3031,5.4133,-8.4580,21.0076,20.4427,41.61,In Hand
72350,-1.7980,7.4771,6.4284,22.0153,-4.3664,17.3130,41.47,In Hand
72400,0.6488,10.9200,7.5681,21.5420,14.8092,-5.0840,41.28,In Hand
72450,-2.5642,9.4499,5.6216,3.1450,23.0840,-14.3969,41.47,In Hand
72500,-3.4716,8.0182,4.9033,-1.2977,-14.6718,-11.1908,41.71,In Hand
72550,-2.2242,9.4739,5.6934,2.4885,-43.4809,2.1527,41.57,In Hand
72600,-0.8763,8.8346,5.5043,-22.6870,-24.4275,-10.8397,41.57,In Hand
72650,-4.1037,8.9543,5.9903,13.3282,-40.3359,-18.8397,41.38,In Hand
72700,-1.0104,10.8026,4.9967,8.3359,-51.0382,-17.9542,41.24,In Hand
72750,-2.0207,10.3597,4.2689,3.2977,-37.0076,7.1908,41.28,In Hand
72800,-2.6863,8.9184,2.9832,11.5420,-34.5954,16.4275,41.42,In Hand
72850,-4.1228,8.6550,1.7573,32.7939,-53.2519,14.6870,41.42,In Hand
72900,-2.6264,9.3111,2.3008,29.9237,-57.5115,6.6870,41.47,In Hand
72950,-0.5243,9.3494,3.1723,6.7176,-35.5573,-0.7023,41.42,In Hand
73000,-0.2610,8.2791,3.9049,-7.7557,-3.3435,-6.4885,41.28,In Hand
73050,-2.6600,7.6040,3.8068,-8.3053,1.0687,-15.8168,41.57,In Hand
73100,-2.7461,7.3741,3.9025,8.8550,-13.0382,-27.3588,41.57,In Hand
73150,-1.4724,8.9447,4.2306,24.0763,-12.5344,-32.3817,41.61,In Hand
73200,-1.2019,10.4674,4.0534,24.5954,-11.6794,-21.0382,41.57,In Hand
73250,-1.2378,10.8002,3.6152,9.4504,-11.7557,-0.5954,41.61,In Hand
73300,-1.6855,9.7899,4.7429,0.3664,-13.0840,7.1908,41.47,In Hand
73350,-3.0478,9.1842,5.2625,-5.3435,-20.7939,3.2672,41.38,In Hand
73400,-2.9161,9.1051,5.4923,0.2901,-36.7023,3.8931,41.38,In Hand
73450,-2.9544,10.9702,5.3534,-0.9313,-46.6565,13.4656,41.47,In Hand
73500,-1.0151,12.3613,4.8195,-19.5573,-29.2214,24.0153,41.42,In Hand
73550,-2.4253,10.2807,3.7828,0.3511,-10.9924,2.5802,41.57,In Hand
73600,-0.0575,10.6494,0.8811,8.0611,-16.6565,9.6489,41.28,In Hand
73650,-1.5203,7.5010,-0.3998,3.4962,-38.7023,25.8321,41.38,In Hand
73700,-0.4022,6.6631,-0.5387,22.6565,-60.2443,29.1145,41.57,In Hand
73750,1.2594,9.1267,0.8930,32.7023,-25.5725,15.8779,41.57,In Hand
73800,2.0853,11.0109,0.5722,7.1145,28.0916,-24.5649,41.38,In Hand
73850,1.9297,10.0485,0.5411,-28.6718,62.6412,-19.7099,41.42,In Hand
73900,-0.6009,7.7524,1.1756,-24.5496,61.7710,0.6412,41.71,In Hand
73950,0.0000,7.8554,2.1261,-7.9695,41.4809,-0.2443,41.38,In Hand
74000,1.1660,9.4906,2.9592,-13.1756,54.5191,-16.0916,41.47,In Hand
74050,-0.4453,9.4643,5.1260,-17.6947,43.4656,-11.2672,41.38,In Hand
74100,-2.5905,9.8162,6.0214,-14.2443,19.9237,-3.4962,41.28,In Hand
74150,-1.0582,11.0875,3.3806,-16.0611,-7.7710,-1.2519,41.57,In Hand
74200,2.8515,12.8138,3.4955,-27.9695,-9.9695,18.0763,41.47,In Hand
74250,3.0191,12.0955,3.6703,-48.7786,23.1450,27.6183,41.38,In Hand
74300,-3.8786,10.5153,2.6097,-25.6947,50.2595,-9.7863,41.47,In Hand
74350,-2.5618,10.0365,3.1747,-17.6183,19.9389,-3.2672,41.42,In Hand
74400,-1.1971,7.7955,2.3511,-40.0916,21.6183,25.1145,41.38,In Hand
74450,-2.9377,5.4013,3.0406,-12.0000,16.9008,25.5420,41.47,In Hand
74500,-3.0861,7.2712,3.1723,26.6260,15.0382,-1.1450,41.42,In Hand
74550,0.0096,9.4786,3.3136,6.6260,33.9237,-30.2137,41.42,In Hand
74600,0.7518,7.8506,3.3519,-9.6183,69.6947,-26.2290,41.42,In Hand
74650,-2.0135,9.3565,4.3359,16.3359,66.4275,2.7481,41.42,In Hand
74700,-2.8539,10.6159,4.5490,-7.5573,51.8779,15.1908,41.24,In Hand
74750,-1.9992,9.7564,5.2002,-30.3664,52.3664,24.0611,41.38,In Hand
74800,-2.7629,9.0884,6.1459,-28.9466,46.8855,35.3282,40.95,In Hand
74850,-2.6576,9.9647,6.5745,-12.1985,38.5344,42.2137,41.38,In Hand
74900,-1.5275,12.6007,5.6072,-18.9771,33.8931,48.7176,41.61,In Hand
74950,-0.8691,12.7395,6.4715,-23.5573,54.5344,40.1527,41.57,In Hand
75000,-3.8355,10.6326,4.9488,-41.9084,33.2519,36.0763,41.47,In Hand
75050,-1.6544,4.6807,2.5833,-32.7786,-17.1756,23.9695,41.42,In Hand
75100,-0.2897,4.0558,0.8882,19.6641,-74.9313,23.0229,41.38,In Hand
75150,0.2705,7.0126,3.1723,37.7863,-66.7328,13.4962,41.05,In Hand
75200,1.9728,9.6391,4.9704,20.2901,2.0916,-40.8855,41.42,In Hand
75250,1.9489,9.0190,3.4860,-29.5114,42.3969,-58.5802,41.42,In Hand
75300,-1.0798,8.2480,3.7230,-42.1527,32.0153,-35.6336,41.38,In Hand
75350,-1.9944,6.9552,5.7197,-20.5496,-23.6489,-17.0840,41.42,In Hand
75400,-0.0814,8.1283,7.9487,11.2061,-40.1374,-17.9542,41.38,In Hand
75450,-0.2035,11.8800,7.2449,-3.6031,-38.6565,-24.9771,41.57,In Hand
75500,-1.4988,10.2232,7.1323,-32.7023,-53.4809,-17.3435,41.47,In Hand
75550,0.1580,10.5919,7.0078,-17.8931,-55.6794,-16.3817,41.47,In Hand
75600,-6.0071,11.6167,6.7660,15.4656,-46.7023,-55.9389,41.42,In Hand
75650,-1.7214,10.2759,2.8252,-9.6947,-82.6412,-31.1298,41.42,In Hand
75700,-3.2058,6.0286,2.7078,-10.7634,-90.0916,-0.2901,41.47,In Hand
75750,-2.9425,5.4277,2.8132,26.0305,-109.6641,-1.0992,41.38,In Hand
75800,0.7302,9.3709,3.0837,40.4427,-77.1145,-26.5802,41.38,In Hand
75850,1.1372,10.2975,2.6073,-9.9542,-38.0611,-41.8321,41.42,In Hand
75900,-0.4956,8.6048,3.0311,-30.5954,-30.3359,-25.5267,41.38,In Hand
75950,0.0263,9.4140,5.1260,-42.4733,-13.4809,-0.8244,41.42,In Hand
76000,1.1325,7.8482,6.4189,-23.4504,7.2366,10.9924,41.24,In Hand
76050,1.4988,9.1530,6.0430,-15.9695,32.3969,19.6336,41.28,In Hand
76100,-0.0287,10.7835,6.5098,-9.3130,40.4580,34.4580,41.38,In Hand
76150,1.3575,11.8537,5.8203,-24.6412,59.4962,41.0076,41.24,In Hand
76200,-3.7469,7.9895,5.2481,-3.7557,106.8702,18.1679,41.24,In Hand
76250,-0.8164,7.1946,2.1835,34.5344,80.0305,15.4656,41.47,In Hand
76300,-1.1037,7.8434,1.5826,53.4656,58.5038,23.8321,41.38,In Hand
76350,-3.0358,9.7420,4.4891,33.8168,65.7405,25.8626,41.28,In Hand
76400,-0.5938,8.3151,6.3590,5.4962,86.2595,-2.6718,41.38,In Hand
76450,0.2227,6.3901,5.4540,15.6947,100.7786,-17.6641,41.57,In Hand
76500,-3.2226,8.2911,3.8259,-2.5802,73.5573,-0.9160,41.57,In Hand
76550,-1.6185,7.5130,5.3846,-14.8855,33.3435,8.1679,41.42,In Hand
76600,-0.5219,9.8306,6.4428,-16.8855,24.4122,7.7405,41.28,In Hand
76650,-2.4469,9.6055,7.3454,-39.3588,26.4580,-22.8855,41.24,In Hand
76700,-3.9241,8.5904,7.5561,-33.4656,-3.0992,-13.0840,41.75,In Hand
76750,-1.8316,10.1634,7.7381,-32.7634,-11.3893,-5.4046,41.42,In Hand
76800,-7.8793,10.0556,7.4891,24.4733,-11.8168,-53.4656,41.42,In Hand
76850,-6.9647,10.4124,3.6129,12.0611,-68.8397,-44.2443,41.28,In Hand
76900,-2.8299,7.0174,3.1747,-10.8092,-102.8702,-9.4504,41.24,In Hand
76950,-4.2258,4.4843,3.5985,6.0305,-122.5191,28.0763,41.42,In Hand
77000,-3.5291,5.6695,4.2832,65.3435,-135.3435,30.1985,41.38,In Hand
77050,-2.1907,8.6455,4.3263,93.6031,-114.0763,-17.6947,41.61,In Hand
77100,-0.2011,9.4236,2.6193,57.2824,-89.3740,-45.4962,41.61,In Hand
77150,-0.3400,8.2959,2.5498,15.0382,-59.9695,-10.2595,41.47,In Hand
77200,0.4453,9.1291,3.2441,13.3435,-31.3130,3.1756,41.42,In Hand
77250,0.0455,10.4818,2.8635,1.3435,2.9466,-6.6260,41.38,In Hand
77300,0.0144,10.5872,2.9880,-12.0000,32.4427,0.0000,41.24,In Hand
77350,0.1748,11.9926,3.3902,-15.0382,58.6870,7.3893,41.42,In Hand
77400,-2.7916,13.8241,3.9337,-14.1374,96.8244,-10.5344,41.38,In Hand
77450,-5.3750,11.7460,4.5346,-47.8168,63.6947,-6.0611,41.28,In Hand
77500,-2.2817,6.2058,2.8108,-52.8702,8.8855,17.3893,41.47,In Hand
77550,-2.1979,4.3144,2.5618,-4.2443,-48.9466,33.2519,41.57,In Hand
77600,-1.8842,6.5960,4.5346,26.3206,-57.8931,32.0763,41.42,In Hand
77650,0.3328,9.5768,5.5665,28.1221,-8.6870,-30.6565,41.42,In Hand
77700,1.9680,10.3286,4.2665,-21.9237,27.5267,-54.4427,41.47,In Hand
